episode,total_reward,step
173,-184.94262250056337,44485
174,-80.05107695717825,45485
175,-91.76606315294686,46485
176,-119.85790792508958,47485
177,-99.15381888446586,48485
178,-94.86339139740956,49485
179,-102.69257479667309,50485
180,-127.76443401366468,51485
181,-53.419960119442464,52485
182,-107.32806611578268,53485
183,-156.6340177931437,54485
184,-126.1316161288304,55175
185,-156.87525646816363,55478
186,-104.3528573289117,55844
187,-227.1391194997669,56844
188,-198.43724999952616,57137
189,-146.60100168797797,58137
190,-186.40672926948807,59137
191,-184.755137988138,60137
192,-146.68178463789496,60338
193,-105.10973614357692,60681
194,-75.32288526905457,61073
195,-215.2742489028314,61502
196,-39.423865634843416,62502
197,-206.81206737424623,62877
198,-233.45283132765425,63153
199,-190.09720967922965,63444
200,-102.5932758232902,64444
201,-64.13558143568515,64712
202,-102.74871081232912,65712
203,-68.76128060044915,66229
204,-165.83056850264325,67229
205,-102.65502514046293,68229
206,-176.77743061693997,69229
207,-128.10236713636013,70229
208,-96.16671794773748,71229
209,-98.15915988124785,72229
210,-193.3587608229219,73229
211,-115.89319201885256,74229
212,-123.87515423414708,75229
213,-184.5782438059387,76229
214,-126.69066207391984,77229
215,-84.4823697871448,78229
216,-239.98496372201595,79229
217,-81.60319953322572,80229
218,-148.84764647061786,80733
219,-162.02885270761547,81733
220,-193.3595992561938,82733
221,-110.18578824308209,83344
222,-208.83969489172364,84344
223,-105.63803764686456,85344
224,-152.4779819933943,86344
225,-147.45569414738776,87344
226,-95.18252207163962,88344
227,-268.25299386567326,89344
228,-112.98055711875358,90344
229,-109.26062009262064,91344
230,-107.28767507244436,92344
231,-117.82987896945464,93344
232,-253.5346156487808,94344
233,-180.6085375351212,95344
234,-177.17373269630303,96344
235,-136.6792474169627,97344
236,-94.89074117526437,98344
237,-178.33480736303758,99344
238,-146.75544511039,100344
239,-111.31081087047434,100585
240,-202.82279205030187,101585
241,-163.5278986764282,102585
242,-143.06399334871776,103585
243,-269.3153790832861,104447
244,-146.37893634183823,104625
245,-153.93329997403757,105625
246,-84.52852118393095,106625
247,-123.91317291394606,107405
248,-96.34791642100912,108405
249,-114.9705691614116,109405
250,-133.32420028582294,110405
251,-75.05243778138376,111387
252,-82.0469020244055,112387
253,-82.88634196329447,113387
254,-128.61803544352,114387
255,-241.00627233370653,114962
256,-235.80624110230832,115962
257,-36.56279491379712,116962
258,-109.70096233074511,117174
259,-102.28396822900368,118174
260,-61.46251106983984,118570
261,-273.8739908742323,119396
262,-353.2028788541862,119518
263,-130.49326552507057,120518
264,-153.84208765843152,121188
265,-82.25840844450448,121320
266,-80.64149007215468,122320
267,-142.95559035507472,123320
268,-146.23887808507922,123639
269,-124.54344456510798,124011
270,-179.82546524856815,124157
271,-106.98014779186693,124237
272,-120.2226741959638,125237
273,-78.46371771293727,126237
274,-182.47856782973008,127237
275,-124.50368681970625,128237
276,-131.02814146232672,129107
277,-156.1735761208912,129708
278,-377.2130079207517,130172
279,-175.67497639318285,131172
280,-171.7451471711304,132172
281,-127.87541218386184,132556
282,-138.25527258853683,133556
283,-130.90593699607118,134556
284,-151.91655674420633,135556
285,-145.50682673766192,136556
286,-157.21167177130351,137556
287,-127.27189846476732,137733
288,-110.97831385394652,137812
289,-220.634404110148,137867
290,-41.3856887195284,138867
291,-198.3257271599562,139867
292,-119.87518423105656,140053
293,-336.9826731797115,140995
294,-133.74007990190628,141995
295,-122.65177225287624,142117
296,-99.66716746342892,143117
297,-134.82010724920042,144117
298,-154.4001779408351,144274
299,-108.87666307586672,145274
300,-63.77285614466182,146274
301,-91.94697231035148,146757
302,-114.4582061831091,146924
303,-139.6953580352975,147123
304,-263.2865516877631,147285
305,-62.54790304418262,147435
306,-110.80551188223868,148435
307,-119.60092946373044,149435
308,-104.31371962171644,150435
309,-115.38489562464528,150653
310,-236.3827207015571,151022
311,-51.52787317104686,151180
312,-191.5213857958896,151378
313,-184.8258447163104,152378
314,-155.0847781285645,152572
315,-305.1224275857835,153402
316,-146.32678560885535,154402
317,-119.38871890449566,155402
318,-193.08100098958187,156402
319,-80.16323788592359,157402
320,-130.70510836470754,157915
321,-177.58797776669928,158915
322,-91.4674701757564,159915
323,-37.23606570871557,160915
324,-96.81243722925583,161074
325,-75.71621411969883,162074
326,-103.0194934937937,162232
327,-65.85537332688543,163232
328,-118.30206617810576,163417
329,-139.20199516801657,164417
330,-144.1279021528962,165417
331,-300.4093078561576,165700
332,-118.78906274379506,166700
333,-132.19550565239467,166916
334,-132.2377442772161,167916
335,-85.9458156466862,168916
336,-69.18252029768944,169916
337,-104.91876701675186,170916
338,-86.82401416446524,171044
339,-123.93645198834147,171231
340,-95.65403432310968,171443
341,-98.68946619635284,172443
342,-41.215917102248106,173443
343,-151.28728432441645,173938
344,-90.40038394906456,174938
345,-46.46819787182086,175938
346,-174.64915169359583,176938
347,-147.57626742636666,177938
348,-102.94863731073114,178139
349,-95.17092315769304,179139
350,-159.9171390720269,180139
351,-139.03514418937002,181139
352,-151.20738888822228,182139
353,-100.25224918231964,183139
354,-156.69263805316933,183598
355,-133.8132111289433,184598
356,179.37936384364622,185598
357,-131.0940578581101,185800
358,-136.06099698059015,186800
359,-87.51777549139663,187800
360,-114.28752590474188,188800
361,-121.10226270550052,189800
362,-116.04755185466558,190800
363,-63.26539948643017,191800
364,-123.84722041601952,192800
365,-154.97033394494727,193800
366,-149.6309742138016,194800
367,-88.59696202687368,194937
368,-104.01202739259244,195729
369,-116.02695086948596,196729
370,-26.48389697735446,197729
371,-76.20049838258146,198729
372,-76.19762532117397,199729
373,-79.69045713130278,200729
374,-103.97038243432888,201729
375,-63.193657842018425,202729
376,-46.55321621429665,203729
377,-85.7843011839222,204729
378,-142.45340666262055,205729
379,-126.24172188542292,206729
380,-51.12960679007927,207729
381,-17.6034991873033,208729
382,-101.0873369078395,209729
383,-18.927375521040105,209828
384,-91.35772200530576,210828
385,-145.00548195528208,211682
386,-88.26408337779799,212682
387,-49.977735135556536,213682
388,-99.66931190652863,214682
389,-74.02944942886712,214907
390,-113.28199075900166,215907
391,-80.93634950596167,216907
392,-132.43988194208393,217907
393,-40.97330818126653,218907
394,-134.3115425334373,219037
395,-84.16513924842361,220037
396,-76.91667124240972,220175
397,-21.42322076339204,221175
398,-92.16330938278286,222175
399,-66.18299423391949,223175
400,-91.23953296826392,224175
401,-71.26560242194016,225175
402,-7.393097115544193,226175
403,-94.24490202159365,227175
404,-64.5071994381097,228175
405,-66.52452432211177,229175
406,-65.67334973124967,230175
407,-105.65339699147236,231175
408,-7.494228014412464,232175
409,-78.90650879430194,233175
410,-28.65904266258859,234175
411,-12.340899976907666,235175
412,-73.3250852327632,236175
413,-167.92211663564092,237175
414,-124.37571634010357,238175
415,-156.27391862606842,239175
416,-37.41379538876978,240175
417,284.31911777814474,241175
418,-73.48259739074905,241657
419,-83.83805032659163,242657
420,177.17337491595242,243657
421,-36.90364037788044,243842
422,140.64504146801542,244842
423,-61.64341100098334,245842
424,152.18008859913422,246842
425,-90.00831754416392,247080
426,150.06044404473792,248080
427,-170.75443201205155,249080
428,-38.29376745329697,250080
429,202.2879673485548,250423
430,32.63568836080389,251423
431,-54.616022248254616,252423
432,199.3075524353294,252945
433,-43.7503412806113,253546
434,-33.25402239735762,254546
435,-92.78370151002194,255546
436,96.77052459379628,256546
437,-58.563701552643245,257546
438,226.3672553535961,257913
439,-248.7650207987845,258708
440,-59.56827100736691,259708
441,-68.89636463627959,260708
442,-48.81587219175524,261708
443,-43.05635817056584,262708
444,-107.60008063324425,263708
445,-49.4855182584402,264708
446,-70.197928284752,265708
447,-41.26718414089576,266516
448,255.99881200573105,267516
449,259.5262475566116,268516
450,-33.61370749213726,269516
451,221.59792422907933,270516
452,3.384804158649743,271516
453,259.83939425501484,272516
454,-35.72417136525945,273516
455,254.2847711872201,274516
456,205.2068535297481,275516
457,202.61555907902107,276516
458,229.9395522977808,277516
459,145.63018089619052,278145
460,276.02296454267287,279145
461,108.4200895691696,279275
462,187.59201016376065,279406
463,240.3905206557142,280406
464,29.553668077892155,281406
465,165.9485769037266,281536
466,272.68220621749003,282536
467,201.7101625366793,283536
468,168.92142252194515,284536
469,-61.84513221994227,285536
470,256.83683235189017,286226
471,199.53080232281465,286365
472,-49.813379359455006,286471
473,-67.53739063071265,286865
474,2.325218742992263,287865
475,-1.1652472973534174,288400
476,180.2618846057869,289115
477,18.52895165589769,289278
478,228.79943250838085,290278
479,-76.59326788401674,291278
480,237.8266378822034,292278
481,21.09739888372704,292543
482,226.79429803596344,292640
483,265.5432587311524,293640
484,276.9007067475817,293749
485,306.733084961185,294749
486,185.6411308905586,295055
487,281.34907998620497,296055
488,260.38591492470886,297055
489,267.9994499222023,298055
490,309.26846713006626,299055
491,-64.05886199791588,300055
492,264.72076508367246,301055
493,-37.97911777923203,302055
494,215.7676208064989,302937
495,207.937371847105,303937
496,-61.55225665667376,304937
497,237.99545967976144,305937
498,253.42866189305224,306937
499,226.4070083645468,307937
500,205.98548894553525,308937
501,233.01643341557343,309937
502,201.09381014126947,310937
503,-26.930616102430847,311937
504,293.57671642783714,312937
505,-61.993289319483125,313937
506,266.60041092064864,314156
507,229.0612583546655,314979
508,282.72809624785833,315143
509,174.80598167812715,316143
510,297.4922893011549,316420
511,57.878156724471125,317420
512,-50.18101231115224,318420
513,260.7029405445705,319420
514,219.6263390984652,320420
515,290.47202076489464,321420
516,250.3139405705329,321664
517,209.82888513332887,322664
518,187.5759215709523,323664
519,-61.79717750282778,324664
520,240.531407544223,325664
521,250.41454260043312,326664
