episode,total_reward,step
85,-430.9130855483804,16557
86,-238.7718787851373,16722
87,-67.54336476590964,16848
88,-244.24541266158425,17020
89,-280.96131512990405,17178
90,-259.546916197044,17313
91,50.34894219841132,17478
92,-230.711831487026,17644
93,-272.9474121331561,17799
94,-168.52170725743542,17964
95,-76.41309699330637,18136
96,-205.51740575283105,18314
97,-16.47303843157269,18455
98,-39.98807947958372,18575
99,-173.34526048862867,19575
100,-80.20754568884847,19811
101,-194.56413658189035,20811
102,-177.43521968053807,21811
103,-155.77630068779,22019
104,-109.7883183314826,23019
105,-125.8691794321148,24019
106,-52.97569945381891,25019
107,-161.23301128697847,26019
108,-85.1057283863951,27019
109,-151.844069540268,28019
110,-115.86622508405776,29019
111,-132.31290428872887,30019
112,-125.11570180085106,31019
113,-105.90691194942234,32019
114,-95.4662442476572,33019
115,-126.82225571701436,34019
116,-62.64584071511305,35019
117,-53.33386962239202,36019
118,-136.2794893845705,37019
119,-130.47993159910433,38019
120,-101.7558290173285,39019
121,-145.07283224877773,40019
122,-91.07079519717166,41019
123,-155.40512472497085,42019
124,-56.46630109463528,43019
125,-266.7777529141804,44019
126,-206.22433150542227,45019
127,-101.08455058957668,46019
128,-150.7551803524743,47019
129,-109.04032924183193,48019
130,-159.31043869195878,49019
131,-185.95757099077773,50019
132,-152.07181292820127,51019
133,-121.06826113511816,52019
134,-139.22425715947492,53019
135,-102.91217308376878,53613
136,-181.80860134427587,54613
137,-121.96958468480967,55613
138,-109.44866271766708,56613
139,-136.8980163762818,57613
140,-133.5772503603285,58613
141,-110.69155724390944,59613
142,-113.81895493684964,60613
143,-177.03864841634126,61613
144,-137.8433049031881,62613
145,-159.50192270661304,63613
146,-103.21376930678748,64613
147,-125.35577938043788,65613
148,-211.8736684719646,66613
149,-170.700911893598,67613
150,-141.82112304063594,67932
151,-339.3465069092433,68850
152,-139.13535763853474,69850
153,-119.6345702559126,69903
154,-112.90802962022984,70903
155,-190.1375802844883,71903
156,-147.14597158336213,72903
157,-4.630002481298902,72978
158,-210.71276649550032,73978
159,-105.35739366429478,74978
160,-162.85303229230072,75978
161,-143.81863711009245,76978
162,-157.08303102289702,77978
163,-126.07229698116166,78978
164,-130.35759533059115,79978
165,-183.3106316785484,80978
166,-202.26484296506405,81978
167,-215.9350853593265,82726
168,-153.4546290813871,83726
169,-133.4802603524572,84726
170,-187.50298196749844,85726
171,-132.65758627222527,86726
172,-193.7142635171184,87726
173,-233.03434532894727,88726
174,-159.73940153404936,89726
175,-118.95466144287792,90164
176,-194.07260293026653,91164
177,-145.63062360323306,91241
178,-140.62062912789108,92241
179,-209.1458363245702,93241
180,-156.78407871622014,94241
181,-183.881393136395,95241
182,-167.19646082773252,96241
183,-183.26915066286227,96790
184,-108.88884337338166,96860
185,-128.07202212747188,97860
186,-32.68556484949836,98860
187,-174.52623590197942,99860
188,-174.21727450361368,100860
189,-145.316945191123,101860
190,-172.14295547962251,101968
191,-228.0235095904074,102968
192,-124.10444683814208,103968
193,-33.50898531744555,104968
194,-143.31332257772468,105968
195,-218.15091180654727,106968
196,-97.88840958285462,107495
197,-142.35282036473956,107585
198,-135.6514145905674,107677
199,-25.893054377816213,107755
200,-157.06027732295053,108755
201,-139.61880391743244,109755
202,-168.4167098630022,110509
203,-58.84725688297885,110585
204,-144.06658393722935,110991
205,-187.5932702459353,111991
206,-114.78832051474132,112091
207,-108.5758726935384,112264
208,-13.984960116931944,113162
209,-38.60772532483813,113243
210,-77.21219692861013,113364
211,-144.75495650677937,113433
212,-197.0718896074512,113521
213,-144.64032514393355,113918
214,-148.44309211788473,114458
215,-66.50329285587426,114555
216,-180.39616651294813,115555
217,-182.1397078371532,116537
218,-195.4238804342072,117537
219,-125.95091617309984,117899
220,-112.13069941210551,118020
221,-154.12853221613756,119020
222,-147.38758240453242,119100
223,-171.54182572136682,120100
224,-98.34707115457788,121078
225,-116.5734634312452,121247
226,-185.8380623852713,121413
227,-170.3775082464653,121515
228,-102.34924731076202,121717
229,249.91219613193,121872
230,-121.6655298237386,122375
231,-126.10194151216592,123164
232,-194.90083442570847,124080
233,-117.66954947209484,124779
234,-146.96981652832275,124942
235,-134.10265329854963,125888
236,-150.03407881931656,126073
237,-119.9397026436926,126370
238,-196.0737488173391,126494
239,-103.96898408854352,127313
240,-654.8279791325023,127885
241,-347.6197503508937,128141
242,-12.592220380520844,128280
243,-730.8669412839217,128409
244,-285.5166219523402,128802
245,-220.18383293722573,128945
246,-173.03844085287386,129427
247,-163.90411196335418,129518
248,-256.97825985239183,129624
249,-184.414247168784,129769
250,-102.08595325490651,130100
251,-378.7194400876886,130271
252,-115.75288287043936,130705
253,-149.83986624203038,130903
254,-81.46302289107209,131860
255,-160.3784851415934,132110
256,-101.0713127549312,133086
257,-95.67537804125097,133363
258,-180.11268127439547,133808
259,167.3759039792824,134242
260,-112.43356065452718,134821
261,-182.82553268389148,135116
262,0.3605824138206657,136116
263,-133.66284368103513,137116
264,-112.9209706400423,138116
265,-128.33771696810857,138806
266,-59.22754420616539,139806
267,226.0285785219777,140184
268,-130.92131514387046,140413
269,-144.96370665334405,140663
270,-132.26723339199617,141663
271,-680.5482527687689,141863
272,208.3620027855013,142863
273,36.71852237637884,143361
274,13.878677463461996,144361
275,207.86028920191904,144514
276,239.59779230347235,144869
277,163.67758870390085,145068
278,-174.04955650338837,145993
279,-102.6772178423972,146351
280,-183.69727315151223,147351
281,-27.73491223569892,148351
282,-132.61074359885285,149351
283,-205.36656357427225,150100
284,-146.22293651479958,150491
285,-210.88923796437803,150670
286,-144.93236960775238,150874
287,-197.46816186582544,150989
288,156.17164907067055,151989
289,-170.0631824318753,152679
290,-175.2925511158736,153679
291,-25.75316867439669,153945
292,13.284158222296684,154945
293,55.77182757600129,155945
294,-128.36916087058336,156945
295,-122.44791416924537,157945
296,-108.30412476827384,158350
297,-58.50973946547433,159350
298,-18.25701678349433,159427
299,-179.5362229846757,160112
300,-134.13101496434098,160423
301,-80.18817743876136,161423
302,-73.09227465983358,162423
303,-144.2407742499331,162972
304,-77.23829259026787,163972
305,-105.44593538055344,164676
306,-28.091802872163782,165273
307,-100.24518809053868,166273
308,98.15051651641303,167273
309,-36.0662592233828,168273
310,-94.46089585542822,168469
311,-82.34755722371317,168930
312,-116.95443680632027,169930
313,-81.67913913109182,170930
314,-88.67409008366366,171930
315,-134.96437262838828,172930
316,-19.577932402398563,173930
317,-78.1937546867021,174930
318,-40.68199559375631,175930
319,-74.19523075541645,176930
320,-86.10302924951522,177930
321,-67.77210522395431,178930
322,-56.52112025298612,179119
323,12.809152572347452,180119
324,-4.138641885610918,180377
325,-39.26106378979034,181377
326,-76.321066132049,182377
327,18.015306065197585,183377
328,-38.44858926428567,184377
329,-70.76488795551572,185377
330,-20.44650959346518,186377
331,-45.7045025643728,187377
332,-11.281013988413322,188377
333,-24.838253142518766,189377
334,-42.20431951403626,190377
335,-14.877696337042185,191377
336,-20.736355997002587,192377
337,-18.90480238330109,193377
338,-9.330694820720955,194377
339,-66.16868322331672,195377
340,-15.395683278498158,196377
341,-56.579326336550274,197377
342,22.826951319089765,198377
343,27.10727117240984,199377
344,-46.621225213194464,200377
345,-50.54027979886561,201377
346,31.125757054963515,202377
347,-6.484583614142283,203038
348,-37.101164047050105,204038
349,-37.35792148152824,205038
350,-44.73393860956742,206038
351,-131.13631187415572,206375
352,-6.227207930060389,207375
353,11.3203087770648,208375
354,-6.1439659710154135,209375
355,-46.98240261828856,210375
356,-51.90096361091842,211375
357,14.733176038405738,212375
358,8.803839159086788,213375
359,-25.780231535519302,214375
360,-7.6856143172073,215375
361,-40.52938333084643,216375
362,-46.23264795864784,217375
363,42.8535944332734,218375
364,-15.208590105115588,219375
365,-7.602771849285683,220375
366,-6.725963500481493,221375
367,18.072270766163427,222375
368,-8.048810329514584,223375
369,-4.300706555723621,224375
370,-30.993059928431336,225375
371,-20.74566706689372,226375
372,-3.5636889447523616,227375
373,28.805879077342187,228375
374,24.37245058672197,229375
375,16.05794025540246,230375
376,-46.942810271225966,231375
377,173.27218055570137,232375
378,59.6567083698165,233375
379,-12.18742096341321,234375
380,34.79821377801426,235375
381,-18.97675435558049,236375
382,-41.34215317723119,237375
383,241.1361746162128,238375
384,18.068474644515625,239375
385,-43.61442061693812,240375
386,-10.155902689671864,241375
387,37.70841117967888,242375
388,-3.3950748756293816,243375
389,2.1236290103978006,244375
390,16.75131636297707,245375
391,-16.74744868277944,246375
392,-2.677832130582317,247375
393,-0.3401744886142121,248375
394,12.910654352828033,249375
395,-30.83049941736491,250375
396,279.11428415307165,251375
397,-4.133945594697824,252375
398,-15.292945882802334,253375
399,-10.366585848155404,254375
400,-2.1461892303157395,255375
401,-26.84273967922028,256375
402,-39.553022351898434,257375
403,-3.5584607417044403,258375
404,-1.6321819560437112,259375
405,-59.53047896050208,260375
406,-23.018659905429462,261375
407,291.01646227702406,262375
408,-103.55726290282252,263375
409,8.899954655226196,264375
410,-45.80646792783167,265375
411,242.1315453592894,266375
412,265.4060375834781,267375
413,-51.811598104823325,268375
414,-18.085552590107344,269375
415,203.8382817305661,270375
416,-76.59369505376134,270522
417,-103.9893626737244,270694
418,-49.37139019464095,271694
419,-19.92557284863845,272694
420,-19.350684460953413,273694
421,-65.45570968125332,274694
422,176.14098591635243,275694
423,-40.63996768084113,276694
424,254.43151682898664,277694
425,231.58034980328063,278694
426,17.744194902666354,279694
427,151.49247426491252,280694
428,224.19141775154364,281694
429,227.66181327578823,282694
430,-47.292254101607945,283694
431,-48.04001220790719,284694
432,-13.346437080438015,285694
433,202.70326875236228,286694
434,-71.13281705598503,287694
435,-48.544359438304014,288694
436,-27.629901740011807,289694
437,-67.51638786920525,290694
438,289.59408364563905,291694
439,-24.08779765277145,292694
440,269.90283767137834,293694
441,-6.369438522606381,294694
442,271.7050446622329,295694
443,-40.417949378407926,296694
444,-10.165240037350207,297694
445,-40.933479673875496,298694
446,138.36121357232133,299694
447,238.5386677300804,300694
448,296.6370033276729,301694
449,-111.1776812847452,302694
450,29.38560337863913,303694
451,153.0759022184793,304694
452,-29.30159388454448,305694
453,81.88568106219644,306694
454,191.243955089844,307694
455,-26.473566929442672,308228
456,202.3689866711896,309228
457,213.7303980847101,310228
458,-46.70925197641678,311228
459,206.01473959947697,312228
460,181.8809835599472,313228
461,139.00943971970122,314228
462,134.09918511004742,315228
463,-7.669809152575805,316228
464,-37.08746707646548,317228
465,218.69193029115223,318228
466,50.495131952371,319228
467,210.9602851276524,320228
468,119.55478645124832,321228
469,-3.942929353930533,322228
470,195.3292059709288,323228
471,-63.423622170209335,324228
472,233.98251466260425,325228
473,246.74226030958064,326228
474,147.2752160832139,327228
475,-49.68901578763532,328228
476,219.8303680821757,329228
477,157.34613143102928,330081
478,227.0426518766089,331081
479,-1.7287213622573046,332081
480,230.2186173696368,333081
481,181.54976041717995,334081
482,233.69892211589564,335081
483,120.5319941700815,336081
484,155.20541689612963,337081
485,-81.81838737400341,338081
486,217.0421273256532,339081
487,-60.18433345799728,340081
488,209.07907814592733,341081
489,-11.907401664516986,342081
490,-29.52216175410529,343081
491,223.21358397773315,343379
492,208.4660886291705,344379
493,151.3075531639555,345379
494,186.5508284925885,346379
495,-56.683701899445154,347379
496,198.5232817621996,348379
497,175.20524210368143,349379
498,170.63595112940305,350379
499,275.64980178380324,351379
500,-45.7964447312565,352379
501,232.9660313925652,353379
502,296.1162669596132,354379
503,9.324777999438282,355379
504,255.1563822243844,356379
505,-33.477263680140254,357379
506,-6.737957685411538,358379
507,215.9566434570661,359379
508,248.1753899399328,360379
509,185.59883946038133,361379
510,60.77900512510987,362379
511,-37.14763563555916,363379
512,184.62256376748155,364379
513,-38.06058301686544,365379
514,-45.1762786570517,366379
515,-17.684269447891552,367379
516,-51.53853329440138,368379
517,262.8961924071946,369379
518,228.4403782020189,370379
519,205.0345738631512,371379
520,285.013463757675,372379
521,236.43978627277653,373379
522,201.2548483196108,374379
523,262.32809197468,375379
524,245.598333583733,376379
525,-14.721367207976868,377379
526,8.328332127306933,378379
527,-42.89187473354926,379379
528,218.75567174781168,380379
529,-52.78788427304906,381379
530,172.9176766815068,382379
531,248.092533943635,383379
532,254.88146692172165,384379
533,202.01991560015293,385379
534,241.6812993780977,386379
535,246.08913506382825,387379
536,249.4914135720152,387482
537,242.05107393036312,388482
538,238.16791989210708,389482
539,240.6722123866982,390482
540,-55.66645195874212,390592
541,204.60533263659715,391592
542,253.5944607784029,391752
543,265.203450485635,392752
544,274.81345647153034,393752
545,259.60782549455644,393855
546,153.08192049464208,394855
547,262.906983968484,394978
548,257.67261363103444,395978
549,-36.6709514998896,396978
550,247.5738457611963,397978
551,14.722475479732935,398978
552,277.97003543972914,399978
553,258.8711798386271,400978
554,268.87934593947506,401978
555,223.56344916156084,402978
556,246.41759217500447,403978
557,226.63820020016328,404978
558,249.2157163394627,405978
559,224.46594432723063,406095
560,212.3985047603365,406230
561,225.9976943046263,406325
562,6.397064329686575,406448
563,-20.29484156125616,406559
564,249.9923322978714,407559
565,202.3213922244904,408559
566,220.79426776351767,409091
567,209.78153060009936,410091
568,131.504969616401,411091
569,-25.836397113183043,412091
570,266.8614353027243,413091
571,234.997924466941,414091
572,234.30145762317684,414408
573,253.72745181411275,415408
574,272.1152674129563,416408
575,222.1156934052977,417408
576,217.454641326685,418408
577,242.70564368602,419408
578,220.51358328229367,420408
579,-29.20699997615529,421408
580,192.6177926099094,422408
581,203.5880233114964,423408
582,278.36711747462004,424408
583,-1.501301104253796,425408
584,233.15651969793603,426408
585,235.9719446818056,427408
586,163.5995572355423,428408
587,263.67593324498284,429408
588,226.12152783774675,430408
589,247.1095546232021,431408
590,236.75362366007536,432237
591,263.06285084913907,433237
592,212.99706554155097,434237
593,242.5700971664344,435237
594,15.239937794387757,436237
595,195.7333945004684,437237
596,231.1332085540328,438237
597,219.30722193940005,439237
598,183.05206235377096,440237
599,-105.87411558501891,440741
600,260.76642015620064,441741
601,207.393435418138,442741
602,152.62702950690266,443741
603,254.1165225231151,444741
604,20.985591489656706,445741
605,186.70767222939327,446741
606,251.94359755622028,447741
607,181.80922938159952,448741
608,246.8783337528309,449741
609,281.31099511467926,450741
610,241.1439168784768,451741
611,-13.383386185879738,452741
612,246.4252659845564,453741
613,-38.06507991993024,454741
614,234.2159251472759,455741
615,231.9866954761368,456741
616,260.0123091271687,457741
617,237.80946127853943,458741
618,191.98402213005977,459741
619,241.20821552136653,460741
620,252.85350215334165,461741
621,232.4761813255974,462741
622,225.98052908543207,463741
623,179.7634359287919,463956
624,16.52952084363164,464956
625,201.3853543295595,465956
626,249.9056945407528,466956
627,254.96744435087533,467956
628,252.87565746945072,468956
629,272.1769616640015,469956
630,276.7134561100637,470956
631,234.7043877426705,471956
632,172.66614931290167,472956
633,246.69344659335383,473956
634,233.63963415842383,474956
635,8.101450218345155,475956
636,210.21481572861487,476956
637,283.7634810694961,477956
638,276.666046039454,478956
639,245.6561595888912,479956
640,247.22667281317032,480956
641,186.4005277906753,481956
642,248.60039957496872,482956
643,259.65424269132257,483106
644,248.66606750588363,484106
645,228.0524797097752,485106
646,244.20942958541184,486106
647,224.8744523998713,487106
648,300.37939803065274,488106
649,248.58039844525769,489106
650,292.7081386688153,490106
651,247.151916785408,491106
652,275.99733627713863,491205
653,246.6715578629746,492205
654,89.51515388167408,493205
655,234.93400920252537,494205
656,241.31024032428783,495205
657,209.10074189138027,496205
658,260.1346737366105,497205
659,253.79297092669748,498205
660,264.8674929259991,499205
661,287.3755184619616,500205
662,248.7375036417671,501205
663,230.96977801249784,502205
664,241.0298930356905,503205
665,190.68573295505,504205
666,175.38261453263792,505205
667,212.4861305334888,506205
668,263.5469958883807,507205
669,280.44060622466066,508205
670,292.2666553691601,509205
671,233.693307070328,509284
672,287.46562793354434,510284
673,258.69516159796126,511284
674,297.859633801372,512284
675,270.7947741901754,513284
676,265.64761671633266,514284
677,138.92818850327197,515284
678,290.5065974224251,516284
679,241.47236954475983,517284
680,210.1979470690773,518284
681,280.94593810139,519284
682,239.9065833719712,520284
683,-42.22358512300742,521284
684,281.078819813641,522284
685,247.7985426251024,523284
686,262.19699274762456,524284
687,241.06882161430795,525284
688,222.9153630374581,526284
689,237.3289502608181,527284
690,223.41822813408623,528284
691,248.28854320663825,529284
692,212.7955613804632,530284
693,266.0599499480353,531284
694,245.9812642980544,532284
695,250.2365086662153,533284
696,243.04758235864,534284
697,216.8636153720709,535284
698,246.36657234766523,536284
699,270.1715638466468,537284
700,242.4566899323348,537708
701,278.7186892401918,538708
702,239.3521604535517,539708
703,224.8224406974801,540708
704,235.9795066530503,541708
705,284.8576572728145,542708
706,150.4729718321821,543708
707,272.0117250483016,543910
708,204.62386191274084,544910
709,266.1927559165247,545910
710,299.91317932645006,546910
711,228.1768854008796,547910
712,246.05030799714848,548910
713,265.7425752329333,549910
714,229.10098204327127,550910
715,249.3936048663181,551910
716,264.04919762320174,552910
717,263.18314630820373,553910
718,265.7446830767116,554910
719,187.88453073900484,555910
720,243.63669625881468,556910
721,210.6005796401053,557910
722,223.7251691467632,558910
723,239.91356888985104,559054
724,241.8154941494284,560054
725,249.78032866864407,561054
726,246.71885101428649,562054
727,241.82115798154047,563054
728,259.2176967106667,564054
729,265.6469840889149,565054
730,221.66283513967096,566054
731,231.4027563395832,567054
732,244.4171856538481,567172
733,260.9092921525024,568172
734,287.3661491781449,569172
735,247.94900386692728,569340
736,258.31212604794285,570340
737,280.99087076589694,571340
738,279.33151960115265,572340
739,263.59293994699493,572427
740,289.5120222169092,573427
741,276.6909610032613,574427
742,258.63992670221955,575427
743,276.0120128002018,576427
744,-168.52401945573885,576512
745,287.3099592814769,577512
746,285.2169917705987,578512
747,223.91016887762817,579512
748,254.9154447257175,580512
749,266.6372379183708,581512
750,264.2727758300589,582512
751,268.5935857824571,583512
752,298.7092872068846,584512
753,146.34429124179744,585512
754,281.47604932462895,586512
755,272.0134887437738,587512
756,263.98081731332525,587616
757,277.5550101795267,588616
758,278.1361674678993,589616
759,276.8142992112713,590616
760,275.64064730465594,591616
761,259.253821636025,592616
762,287.1043777064034,593616
763,235.42410844872063,594616
764,277.61005381383507,595616
765,253.8773644719458,595718
766,237.1495163016656,596718
767,258.7497949518671,597718
768,244.3999579524939,598718
769,270.43935812052695,599718
770,273.0678331899636,599913
