episode,train_step,EpisodeLength,TotalReward,EpisodeTime
42,2000,95,-545.1609767377377,1.2867856999999958
43,2000,69,-518.3758736848831,1.194405500000002
44,2000,75,-479.85180131625384,1.2060869000000025
45,2000,62,-527.1759774386883,0.800037500000002
46,2000,71,-554.436329215765,1.1138018999999986
47,2000,102,-510.37270677724155,1.5843830999999966
48,2000,78,-492.1043190807104,1.3032325000000071
49,2000,97,-394.905311353039,1.6618393000000111
50,2000,79,-505.8149318471551,1.276974199999998
51,2000,94,-416.1577240228653,1.0930244999999985
52,2000,64,-422.1689786911011,0.7427028999999976
53,2000,108,-416.9346787929535,1.269796900000003
54,2000,89,-393.95128643140197,1.0454745999999915
55,2000,138,-99.98549279849976,1.8621802999999915
56,2000,96,-442.5773776769638,1.0822597000000087
57,2000,90,-350.0408748872578,1.1338898999999998
58,2500,86,-439.4175930917263,1.0379801999999927
59,2500,112,-244.81783861666918,1.4491615000000024
60,2500,97,-393.80235073901713,1.2899977999999948
61,2500,110,-208.1739667057991,1.3283738000000085
62,2500,112,-211.91025203838944,1.3121024000000006
63,2500,102,-392.48484735935926,1.230868000000001
64,2500,715,119.76639552039178,10.088799500000007
65,3000,1000,-121.50068283011205,13.576950800000006
66,3000,223,-436.1889868155122,2.638828899999993
67,3000,216,-488.73397064208984,2.4768022999999744
68,3000,1000,-128.53407346332096,13.198178200000001
69,3500,1000,-223.81722243351396,15.170195299999989
70,3500,180,-380.9028975283727,3.296257099999991
71,3500,135,-321.2718868497759,2.607763900000009
72,3500,144,-267.79898856859654,2.370826099999988
73,3500,458,-196.38525320385816,6.956695100000019
74,3500,151,-350.8203899897635,2.3914919999999995
75,3500,177,-436.894832290709,2.59525069999998
76,3500,170,-436.78780270181596,2.4295554000000266
77,3500,147,-142.49202807061374,2.1630269000000055
78,3500,208,-452.7556752441451,3.3112145999999996
79,3500,143,-144.96069720759988,2.179018900000017
80,3500,228,-498.1844094619155,3.606763099999995
81,3500,94,-908.5381297618151,1.3549335999999812
82,3500,206,-537.5256620822474,3.1247008999999935
83,4000,158,-41.58510738238692,2.2382022999999833
84,4000,85,-544.0568299889565,1.3288472999999783
85,4000,160,-473.3723230957985,2.7900703999999905
86,4000,150,-591.5926261190325,2.904721599999988
87,4000,144,-263.2096850052476,2.406537500000013
88,4000,412,-360.95204783941153,7.073008799999997
89,4000,210,-862.3713768599555,3.5494441000000165
90,4000,84,-873.1323037147522,1.751716700000003
91,4000,110,-494.78307188116014,1.822694900000016
92,4000,89,-831.2478621625341,1.444981599999977
93,4000,162,-407.39434810727835,2.5550276999999824
94,4000,172,-201.2279591038823,2.5456614
95,4000,124,-287.76895286887884,1.8672473000000025
96,4000,195,-236.59985445952043,3.1327283999999906
97,4000,252,-741.276321798563,3.8544985999999994
98,4500,294,-344.7847405038774,4.696994499999988
99,4500,131,-659.6014325022697,1.9579770999999937
100,4500,167,-601.627011526376,2.566204099999993
101,4500,172,-680.7851951830089,2.6471487000000025
102,4500,156,-759.5068046385422,2.5191172000000392
103,4500,197,-666.6697304050904,3.1525658000000476
104,4500,237,-748.7074276544154,3.618951999999979
105,4500,195,-100.11262246593833,2.886257300000011
106,4500,179,-270.51185934990644,2.6662560000000326
107,4500,159,-291.9210460148752,2.293763800000022
108,4500,183,-471.4650832116604,2.8169598000000065
109,4500,254,-431.10218138154596,4.011119399999984
110,4500,178,-440.6699549257755,2.5648231000000123
111,4500,145,-882.844532430172,2.208274699999947
112,5000,217,-443.40187091752887,3.3203005000000303
113,5000,194,-297.3123734984547,2.9195051000000376
114,5000,239,-394.8224998723017,3.5150810000000092
115,5000,177,-962.2437497097999,2.864166300000022
116,5000,195,-690.938086219132,3.0429335999999694
117,5000,240,-558.1843556407839,3.841469200000006
118,5000,190,-502.86037464533,3.1389065999999843
119,5000,139,-463.83349227160215,2.085967299999993
120,5000,278,-900.3905878569931,4.616483099999982
121,5000,146,-429.0093121305108,2.20895280000002
122,5000,189,-145.3068823069334,2.789144799999974
123,5000,193,-319.5615267585963,2.9434340000000248
124,5000,180,-520.972475317205,2.728987899999993
125,5000,166,-220.49687291134614,2.690176899999983
126,5000,151,-686.6034608744085,2.340847999999994
127,5500,137,-114.77627615630627,2.4187883999999826
128,5500,174,-501.7653452735394,2.763559299999997
129,5500,133,-480.58254927396774,2.0665908000000286
130,5500,179,-356.9975582603365,2.6045543999999836
131,5500,162,-197.05114822182804,2.475388800000019
132,5500,211,-500.64962392207235,3.3182530999999926
133,5500,174,-250.77210298739374,2.734925099999998
134,5500,215,-976.1389119513333,3.444007899999974
135,5500,176,-244.04067432135344,2.690842900000007
136,5500,176,-404.5095317326486,2.6596111000000064
137,5500,152,-377.1434465534985,2.414118599999995
138,5500,157,-691.2956924252212,2.4612601999999697
139,5500,283,287.0107469127785,4.237437800000009
140,5500,283,-352.8407347165048,4.193804800000009
141,6000,136,-572.2522776201367,2.0117124999999874
142,6000,98,-436.77097455970943,1.3786832000000118
143,6000,98,-427.3538321405649,1.3220984999999814
144,6000,189,-887.0766636249609,2.8710150999999655
145,6000,168,-975.4375234408071,2.5033472000000074
146,6000,99,-459.95879095233977,1.5231441999999902
147,6000,187,-959.0427983086556,2.7855094000000236
148,6000,218,-335.6904267278733,3.2868366999999807
149,6000,198,-774.1857276796363,2.8571388000000297
150,6000,157,-1011.8058749679476,2.4361940000000004
151,6000,144,-739.2524930760264,2.111917299999959
152,6000,198,-660.4323834143579,3.060624300000029
153,6000,147,-739.0993161876686,2.136824900000022
154,6000,153,-750.740799529478,2.334000500000002
155,6000,208,-653.4404448401183,3.120181300000013
156,6000,230,-440.61095909238793,3.5265229999999974
157,6000,305,-967.7074120230973,4.771990799999969
158,6500,249,-209.56419264525175,3.9689484999999536
159,6500,470,-530.0306238364428,7.532245200000034
160,6500,339,-333.04869693517685,5.2511797999999885
161,6500,1000,-183.77214886574075,15.852135199999964
162,7000,1000,-169.07467690191697,17.04477159999999
163,7000,968,-234.91743453149684,15.8975461
164,7000,1000,-115.91063744493295,17.500968399999977
165,7500,1000,-123.90653632502836,16.633830999999986
166,7500,1000,-86.34672907507047,15.713464199999976
167,7500,309,-244.24855625629425,4.884677500000066
168,8000,613,240.72893289197202,10.068659900000057
169,8000,431,253.63473114022474,7.111084500000061
170,8000,250,-217.50284334132448,3.569887699999981
171,8000,570,-268.9681366663426,8.852316700000074
172,8000,303,-51.326898883096874,4.6065337
173,8000,282,-234.7541248658672,4.271424400000001
174,8500,1000,-131.52139456529403,17.939051500000005
175,8500,821,-367.3802271488239,13.547439499999996
176,8500,253,24.8625250402838,3.9425410999999713
177,8500,247,-146.22970648296177,3.890117700000019
178,8500,213,-195.2565496424213,3.31578049999996
179,8500,214,-29.22856456041336,3.076364500000068
180,8500,300,-55.39866625331342,4.565822400000002
181,8500,309,-196.2611178793013,4.803125399999999
182,9000,333,-63.16076856176369,5.211913100000061
183,9000,220,-147.94368058559485,3.3509273999999323
184,9000,237,-206.00542764319107,3.4072430999999597
185,9000,280,-8.080287013202906,4.347415099999921
186,9000,704,-407.4439390676562,11.265313699999979
187,9000,306,-249.4422503542155,4.581032700000037
188,9000,215,-40.60181999579072,3.0335469999999987
189,9000,290,-234.10083163157105,4.534688000000074
190,9500,1000,-115.1634046654217,17.47990089999996
191,9500,1000,-226.7353438232094,16.14683439999999
192,9500,301,-206.8364533111453,4.4691696000001
193,9500,385,-266.72343708225526,5.985215499999981
194,10000,350,200.62912240007427,5.59850890000007
195,10000,786,-350.37239054520614,13.033040400000004
196,10000,359,18.49174815416336,5.4362736000000496
197,10000,330,-279.92935268580914,5.10111500000005
198,10000,249,-266.7819312545471,4.176225799999997
199,10000,237,-200.43328979052603,3.6864943000000494
200,10000,214,-189.4864168893546,3.2566909000000805
201,10500,1000,-174.314811659744,17.525631599999997
202,10500,215,-33.31077501177788,3.2333611000000246
203,10500,754,-82.60421338072047,12.628431400000068
204,10500,320,-188.8276581687387,5.004181200000062
205,10500,295,-180.96055076643825,4.32838449999997
206,10500,252,-69.41751498356462,3.7613066000000117
207,10500,207,-56.496229043230414,3.2231987000000117
208,11000,1000,-130.24134222022258,16.48842419999994
209,11000,1000,-144.5396938107442,16.323256300000025
210,11000,652,-294.5251363380812,10.380719400000089
211,11500,346,-223.71157194301486,5.321311100000003
212,11500,270,-191.09860950987786,3.9711333000000195
213,11500,207,-180.84435467794538,3.0508299000000534
214,11500,307,-221.2268203496933,4.469852400000036
215,11500,454,-255.4692141278647,7.295354399999951
216,11500,818,110.65822897281032,13.215381999999977
217,11500,421,220.48808912096501,6.645851900000025
218,12000,374,-107.27249843766913,6.149527300000045
219,12000,251,-21.301206338219345,3.96546079999996
220,12000,545,-33.03979307797272,8.418174500000077
221,12000,959,-311.3600270583993,15.579583399999933
222,12000,302,-46.997608420439065,4.580639999999903
223,12000,209,-189.82986469566822,3.0477511000000277
224,12500,276,-221.9414944415912,4.528222100000107
225,12500,223,-204.33977677239454,3.4980302000000165
226,12500,336,233.20057580265564,5.155661400000099
227,12500,272,-46.02847926970571,4.083410300000082
228,12500,332,-239.53328668419272,5.077974400000016
229,12500,433,199.96909975772724,6.623638600000049
230,12500,241,-196.32459338754416,3.7043866000000207
231,12500,316,-214.4225297975354,4.850402499999973
232,12500,330,-80.56406361516565,5.009871700000076
233,12500,238,-183.436286136508,3.634130099999993
234,13000,291,-184.83045700006187,4.415437900000029
235,13000,229,-197.97005325183272,3.456696799999918
236,13000,1000,-134.5196120759938,16.376024700000016
237,13000,1000,-122.2834586444078,16.31799030000002
238,13500,278,-220.07263089343905,4.1680291000000125
239,13500,263,-15.11990873515606,3.97602199999983
240,13500,1000,-146.14283841999713,16.864026500000136
241,13500,1000,-143.57966462317563,16.648698800000147
242,14000,1000,-154.7247044777032,16.22221730000001
243,14000,251,1.6486010802909732,3.619532199999867
244,14000,1000,-149.63929124916012,16.663487299999815
245,14500,1000,-136.84947637701407,16.274378399999932
246,14500,1000,-140.15702148503624,16.332404199999928
247,14500,272,-207.14944861084223,4.092547500000137
248,14500,824,179.36091481610492,13.334535899999992
249,15000,1000,-146.36768729938194,17.417515699999967
250,15000,1000,-112.31033946643583,17.26742839999997
251,15500,1000,-173.9526162124239,16.202811600000132
252,15500,1000,-126.94533304908327,16.790518900000052
253,15500,285,-233.49076480884105,4.383626499999991
254,15500,1000,-171.0765937632532,16.8103344000001
255,16000,380,-289.4030088959262,6.2633114999998725
256,16000,367,-220.22948078345507,5.7930705999999645
257,16000,1000,-127.92607473174576,16.73711739999999
258,16000,291,-243.64152898266912,4.37349909999989
259,16500,1000,-137.88081709109247,16.64330730000006
260,16500,267,-163.46416056342423,4.1510981999999785
261,16500,380,-189.06379713653587,5.69950770000014
262,16500,337,-179.57683999254368,5.120359999999891
263,16500,1000,-164.58582933922298,17.24860639999997
264,17000,1000,-153.39987487788312,16.198235000000068
265,17000,634,-119.97742190398276,9.633681799999977
266,17000,411,-194.14489108510315,6.270780099999911
267,17000,411,1.411936430260539,6.299862800000028
268,17000,260,-40.52368181012571,3.931975599999987
269,17500,1000,-151.8137839260744,16.443980499999952
270,17500,1000,-129.58991751866415,17.258987800000114
271,17500,1000,-134.9628767798422,16.509564400000045
272,18000,1000,-118.82803611800773,16.699644400000125
273,18000,1000,-152.43015412194654,16.15744020000011
274,18500,1000,-156.08107528672554,17.162763699999914
275,18500,1000,-153.60954436159227,16.674326600000086
276,18500,1000,-93.31947094295174,15.960517700000082
277,19000,448,227.61088628327707,7.367864999999938
278,19000,1000,-138.7961089243181,17.05045899999982
279,19000,1000,-134.35882469266653,16.206750600000078
280,19500,1000,-144.42700196435908,12.618981200000007
281,19500,1000,-151.11203107889742,13.360003700000107
282,20000,1000,-125.26896726595442,12.52489689999993
283,20000,497,-49.50975411850959,6.257674800000132
284,20000,498,-225.45207216450945,5.983813399999917
285,20000,1000,-168.7668917105766,13.762248
286,20500,507,271.4098144349409,5.79067410000016
287,20500,1000,-154.14116327813827,13.721548600000006
288,20500,1000,-146.42508721235208,13.525206500000195
289,21000,1000,-145.67762832087465,13.53473710000003
290,21000,1000,-131.39343971537892,12.790034100000184
291,21500,1000,-125.34436071920209,13.74180669999987
292,21500,429,-0.23097737086936831,4.941001800000095
293,21500,1000,-100.81496792007238,13.748239200000171
294,22000,1000,-103.25994007347617,16.089306299999862
295,22000,1000,-111.26074662955943,17.639303299999938
296,22000,1000,-135.53381102805724,16.21079420000001
297,22500,1000,-109.49965983908623,16.54739440000003
298,22500,1000,-106.51078335463535,16.877353800000037
299,23000,1000,-93.00566628051456,16.828073099999983
300,23000,1000,-96.36460932175396,16.50213719999988
301,23000,1000,-108.77981456019916,17.622888999999986
302,23500,1000,-130.05026919022202,17.891109599999936
303,23500,1000,-144.8452972942032,17.138056600000027
304,24000,1000,-152.33133586670738,17.34426970000004
305,24000,1000,-111.23704910118977,16.62944520000019
306,24000,1000,-106.29001018672716,16.746073500000193
307,24500,449,237.06380149303004,7.282242199999928
308,24500,1000,-98.12433282088023,18.253513699999985
309,24500,1000,-111.13609385257587,17.30111090000014
310,25000,1000,-66.73134379320254,16.593064800000093
311,25000,1000,-78.24602153711021,15.401224400000046
312,25500,1000,-113.64930735889357,16.191998300000023
313,25500,1000,-97.08069277415052,15.77093919999993
314,25500,1000,-132.6813696330646,16.19109299999991
315,26000,1000,-101.4284939126519,16.875676399999975
316,26000,1000,-99.06921489799424,15.792792100000042
317,26000,1000,-99.03999699256383,16.35175389999995
318,26500,1000,-164.52897133218357,16.644323600000007
319,26500,1000,-153.03010107879527,17.968197599999712
320,27000,1000,-121.01166833541356,16.605980499999987
321,27000,545,-264.0076800570823,8.512847899999997
322,27000,1000,-101.69245332793798,16.36451739999984
323,27500,1000,-114.64233162015444,18.210962499999823
324,27500,1000,-85.54958613116469,16.068934399999762
325,27500,1000,-103.02627704758197,17.008245999999872
326,28000,1000,-115.7436307995813,17.37746530000004
327,28000,1000,-89.55559653177625,16.083947399999943
328,28500,1000,-103.17994467157405,15.669367699999839
329,28500,1000,-98.34246559208259,16.89976179999985
330,28500,1000,-120.27698314862573,16.921407199999976
331,29000,1000,-83.62355389189906,17.309510600000067
332,29000,1000,-93.97231433331035,16.889634300000125
333,29500,1000,-103.11330517378428,15.912879800000155
334,29500,1000,-118.75391973861042,15.579990400000042
335,29500,1000,-85.92153931548819,17.283358700000008
336,30000,1000,-101.02388157026144,15.6954424999999
337,30000,1000,-65.92239560827147,15.398446200000308
338,30000,1000,-116.8330031746882,15.836350800000218
339,30500,1000,-109.58935648441548,16.61070359999985
340,30500,1000,-93.60091203724733,18.123395000000073
341,31000,1000,-125.7905867472582,18.133634699999675
342,31000,1000,-131.73062679264694,15.943802599999799
343,31000,1000,-83.80237433008733,16.116397100000086
344,31500,1000,-98.3937575269083,16.076761700000134
345,31500,1000,-52.15787734790865,18.037491800000225
346,32000,1000,-57.80891281057848,16.678758099999868
347,32000,1000,-19.90621110063512,16.22000779999962
348,32000,1000,-39.47985950693692,16.826117300000078
349,32500,1000,-48.29876334624714,16.305024900000262
350,32500,1000,-23.871262890985236,14.460277900000165
351,32500,1000,6.76980714610545,12.856774999999743
352,33000,1000,-24.844145550276153,12.936666999999943
353,33000,1000,-114.113261715509,13.258400199999869
354,33500,1000,-32.276656883303076,15.397040800000013
355,33500,1000,-31.38412359287031,16.309129499999926
356,33500,1000,-99.56378651713021,15.421393699999953
357,34000,1000,-38.17726810509339,16.203534299999774
358,34000,1000,-123.47158745722845,15.482547600000089
359,34500,1000,-64.74011122318916,17.00239969999984
360,34500,1000,-61.36144760483876,16.383476599999995
361,34500,1000,-14.562754134924035,17.712163900000178
362,35000,1000,-47.965913227410056,16.86908059999996
363,35000,1000,-42.67136454372667,16.54539419999992
364,35500,1000,1.6277990223607048,15.387008700000024
365,35500,1000,-149.39006768388208,15.736406499999703
366,35500,1000,12.968851923127659,17.257802099999935
367,36000,1000,-73.21520065459481,15.45942849999983
368,36000,1000,-103.8689845384506,15.619459600000027
369,36000,1000,-56.216238152002916,15.083980899999915
370,36500,1000,-140.84921313257655,17.190225499999997
371,36500,926,-249.15536651393631,14.917116799999803
372,36500,1000,-106.45404847618192,15.725901699999667
373,37000,344,-140.36667764931917,5.60444120000011
374,37000,481,-116.60579815879464,7.586393099999896
375,37000,1000,-46.05432452261448,14.830206099999941
376,37000,1000,-62.11680526458076,16.10460200000034
377,37500,467,-148.5258571146769,7.266558599999826
378,37500,1000,-145.04329365771264,16.408958600000005
379,37500,260,-114.24757893424248,3.7793405000002167
380,37500,1000,-82.58590496296529,16.1092478999999
381,37500,114,-128.01986744068563,1.703961199999867
382,38000,186,-112.94560088310391,2.701059200000145
383,38000,273,-118.69397498760372,3.990879699999823
384,38000,577,-170.06024292390794,9.49034840000013
385,38000,765,-164.77855649008416,12.270807299999888
386,38000,472,-96.72168507278548,6.772018200000275
387,38500,1000,-76.11120166582987,17.11518769999975
388,38500,1000,-86.41087075660471,16.717871399999694
389,38500,253,-117.22710008081049,3.754601999999977
390,38500,1000,-66.58642541833979,16.253791099999944
391,39000,1000,-109.15974563569762,15.603033700000196
392,39000,1000,-35.97486532299081,15.34096499999987
393,39000,225,-155.03438729792833,3.383215100000143
394,39500,1000,-42.59505592554342,16.036955399999897
395,39500,1000,-58.18709444464184,14.945534100000259
396,39500,1000,-69.28558772371616,15.724106099999972
397,40000,1000,-53.25654485965788,16.131025000000136
398,40000,1000,-84.60731350781862,16.15397370000028
399,40000,1000,-99.69952724128962,15.975526900000204
400,40500,178,-62.377688822336495,2.6184761999998045
401,40500,621,-120.17846031859517,10.266571000000113
402,40500,1000,-39.56707587768324,16.917348500000116
403,41000,1000,-99.33259046752937,16.19367030000012
404,41000,179,-84.6575535107404,2.608520899999803
405,41000,1000,-58.17874380329158,15.646054599999843
406,41000,263,-77.16641252569389,3.8829745999996703
407,41000,1000,-58.60745056846645,16.045805899999777
408,41500,1000,-41.78550951043144,16.07766199999969
409,41500,767,-166.55560089236678,11.96199119999983
410,41500,206,-109.34207826876082,3.04145729999982
411,41500,1000,-136.60005055181682,15.132953799999996
412,41500,132,-99.59208311606199,2.1804151999999704
413,42000,206,-95.03360504005104,3.3332313000000795
414,42000,146,-95.41773602925241,2.2692767000003187
415,42000,281,-114.03215450089192,4.409073699999681
416,42000,136,-109.68174074217677,2.048200899999756
417,42000,146,-97.0813403557986,2.2885215999999673
418,42000,1000,-20.837328346446157,15.866769799999929
419,42000,135,-115.20817124657333,1.8863375999999334
420,42500,1000,-102.47754545905627,17.145197199999984
421,42500,170,-96.38994306558743,2.4592795000003207
422,42500,1000,-75.38985382532701,15.129847600000176
423,42500,929,129.6239980618025,14.53866169999992
424,43000,1000,-20.36693196138367,17.026666700000078
425,43000,1000,-60.09518068062607,16.448432799999864
426,43500,1000,-86.92180617002305,17.29223779999984
427,43500,99,-179.29942199774086,1.3766501999998582
428,43500,747,-185.27668118278962,11.734811499999978
429,43500,154,-104.86419702321291,2.2050340000000688
430,43500,191,-123.65648018941283,2.687452300000132
431,43500,1000,-41.39395788812544,16.576981499999874
432,44000,1000,-38.264079127213336,16.11388190000025
433,44000,363,-193.3861680633854,5.579526900000019
434,44000,1000,-57.97180427471176,15.598109699999895
435,44500,1000,-64.84664853685535,16.353690700000243
436,44500,137,-141.4722110198345,1.8861416999998255
437,44500,1000,-43.53246349841356,16.186804800000118
438,44500,1000,-77.97986113166553,17.071135899999717
439,44500,127,-132.6236792653799,1.8635091999999531
440,44500,141,-105.11195976380259,2.0260505999999623
441,45000,1000,-119.63141493528383,15.609543900000062
442,45000,160,-89.26197135695838,2.334426800000074
443,45000,164,-103.37650809716433,2.558617300000151
444,45000,136,-103.26625231001526,1.9606441000000814
445,45000,263,-112.3093259036541,3.8422860000000583
446,45000,174,-125.57716323435307,2.4225209999999606
447,45000,186,-75.014802406542,2.636874799999987
448,45500,902,112.14168532809708,13.792457200000172
449,45500,1000,-73.78582812100649,15.6281898000002
450,45500,1000,-53.48266815429088,15.327293299999837
451,45500,284,-111.5843766038306,4.117677900000217
452,45500,119,-120.90268843434751,1.770716900000025
453,45500,180,-130.47811222821474,2.6946312000000034
454,46000,1000,-66.45012063728063,15.613462499999969
455,46000,133,-114.75979448342696,1.9535793999998532
456,46000,990,39.382114963722415,16.951862599999913
457,46500,1000,-83.3489942419692,15.11802119999993
458,46500,148,-103.27739547006786,2.1223311000003378
459,46500,1000,-44.714902194798924,15.212540200000149
460,46500,1000,-44.17286617634818,15.622339399999873
461,46500,237,-117.23551477491856,3.516663100000187
462,47000,322,-121.49078498710878,4.758410699999786
463,47000,1000,-71.8966776872985,15.907551799999965
464,47000,940,186.13225567364134,14.408139200000278
465,47000,162,-77.19962478196248,2.3749533000000156
466,47500,1000,-80.46820449567167,15.966807300000255
467,47500,181,-129.42422358877957,2.7416818000001513
468,47500,861,111.66769094366464,13.944446099999823
469,47500,571,-111.8202958330512,8.615573200000199
470,47500,179,-114.67195435706526,2.6858549999997194
471,47500,209,-119.82067636610009,3.0357116999998652
472,48000,1000,-90.6310951948617,15.988489800000025
473,48000,1000,-111.58781873021508,15.581897200000185
474,48000,920,128.84079862946928,14.030511899999965
475,48500,655,191.87358307743125,10.017195400000219
476,48500,1000,-101.16944020160281,16.576247700000295
477,48500,1000,33.57201731344685,15.87184789999992
478,48500,159,-118.83727489225566,2.3748027999999977
479,49000,670,-198.02860978536773,10.44066440000006
480,49000,1000,9.329627307364717,16.128409699999793
481,49000,797,143.5521254821586,12.505115800000567
482,49000,160,-111.15674260025844,2.225451399999656
483,49500,1000,-118.9494234443664,15.56076320000011
484,49500,1000,-82.90712169837207,15.14776350000011
485,49500,630,-140.87158144987188,9.375334500000463
486,50000,1000,-55.97448497763253,17.17604349999965
487,50000,1000,-119.40898052463308,16.532807800000228
488,50000,1000,-89.87473045673687,16.23974879999969
489,50500,727,67.97270504198968,11.817836600000192
490,50500,497,-117.4247298145201,7.797808099999202
491,50500,181,-113.76637432118878,2.7268285000000105
492,50500,1000,-105.03065093862824,16.12947730000087
493,51000,1000,-88.62231226154836,18.925663499999246
494,51000,637,153.19841956341406,10.595079100000476
495,51000,174,-91.8489791364409,2.5681250999996337
496,51000,1000,-30.439671978587285,15.739217199999985
497,51000,136,-114.83713271282613,1.886791599999924
498,51500,246,-105.34525268757716,4.0254216000003
499,51500,576,104.55529267713428,9.181432099999256
500,51500,600,98.46265094599221,9.591949399999976
501,51500,283,-80.19465179322287,4.125214800000322
502,51500,838,-231.66674540564418,12.879287800000384
503,52000,746,126.94518110668287,11.995490399999653
504,52000,1000,-40.052406467992114,16.118196200000057
505,52000,717,-198.6268351492472,11.13098429999991
506,52000,202,-98.09459692472592,2.829828500000076
507,52000,154,-113.60229643457569,2.252723500000684
508,52000,198,-107.1031769377878,2.905666300000121
509,52500,583,125.50027751899324,9.259764299999915
510,52500,892,136.79043443683486,14.02906989999974
511,52500,846,89.81181333051063,13.756280499999775
512,53000,1000,-148.86026244680397,16.33005189999949
513,53000,625,73.92419180690194,9.77083760000005
514,53000,1000,-72.42962276464095,17.034312599999794
515,53500,1000,-106.19982277415693,16.584357300000192
516,53500,162,-140.37972311885096,2.2928249000005962
517,53500,157,-117.0357413450256,2.30962400000044
518,53500,133,-103.35510374046862,2.0474238999995578
519,53500,235,-113.6102586381894,3.621383099999548
520,53500,403,-117.22495832806453,6.392927800000507
521,53500,166,-158.97697437088937,2.5219056000005367
522,53500,399,-114.77889972866978,6.309452399999827
523,53500,172,-69.28378420788795,2.610372600000119
524,54000,1000,-71.28689782274887,15.660047100000156
525,54000,520,-127.71805692045018,7.858601699999781
526,54000,144,-72.81299028173089,2.1060522999996465
527,54000,130,-118.08451075304765,1.944410600000083
528,54000,148,-120.72746927337721,2.1131195999996635
529,54000,1000,-94.39263598120306,16.25471850000031
530,54000,200,-103.6162023935467,2.8702865999994174
531,54000,130,-109.2450164319016,1.8447649999998248
532,54500,280,-142.35537886130624,4.277362499999981
533,54500,1000,-129.47349888191093,16.078779899999972
534,54500,253,-129.77987591503188,3.837704099999428
535,54500,137,-119.55614009434066,1.9436311999997997
536,54500,295,-133.40999024896882,4.424654299999929
537,54500,145,-98.75973922107369,2.2435417000006055
538,55000,1000,-121.70381241932046,16.640687600000092
539,55000,866,136.98209905158728,14.380108600000312
540,55000,1000,-98.50084635522217,17.016115000000354
541,55000,166,-130.21122419135645,2.451837799999339
542,55000,204,-168.93343734461814,3.167677100000219
543,55500,216,-139.14330471516587,3.3002409999999145
544,55500,173,-77.58898738777498,2.5559642999996868
545,55500,196,-72.05864512361586,3.0797545999994327
546,55500,835,-149.58609411746147,12.721851199999946
547,55500,147,-127.51745918532833,2.1431180999998105
548,55500,212,-123.1293765563023,3.069925100000546
549,55500,162,-123.55225521605462,2.460181599999487
550,55500,179,-111.23103624489158,2.7411912999996275
551,55500,283,-127.29568895930424,4.080098000000362
552,56000,1000,23.717913277534535,18.63248189999922
553,56000,143,-125.64484983426519,2.1536341000000903
554,56000,1000,-54.975862133316696,15.992619900000136
555,56000,1000,-47.51633398233753,15.733925200000158
556,56500,145,-128.1586763660889,2.204210300000341
557,56500,168,-92.12402191432193,2.588701700000456
558,56500,184,-99.1335882153362,2.697516199999882
559,56500,1000,-76.96896677828045,16.11627750000025
560,56500,174,-150.4372367048636,2.444430600000487
561,56500,1000,-129.71802892739652,15.595174500000212
562,56500,161,-144.39188282634132,2.4962462000003143
563,57000,136,-134.30801242031157,2.1995348000000376
564,57000,138,-67.6965061314404,2.004791600000317
565,57000,137,-140.92215173214208,2.107144999999946
566,57000,493,-105.42544501647353,7.5815787000001365
567,57000,139,-119.03559483378194,2.0450565000001006
