episode,total_reward,step
196,-205.81281953696936,84300
197,-51.90419062186066,84494
198,-105.48007480880084,85494
199,-97.87000877344842,86494
200,-188.08354024981628,87494
201,-81.52019088657283,88494
202,-143.50361977199586,89494
203,-234.9829830060832,90132
204,-92.67026623759388,91132
205,-202.40060378638867,91669
206,-50.37945454912698,92140
207,-131.87131556966577,93140
208,-67.82617965360568,94140
209,-119.43058844526335,95140
210,-157.87991154152496,96140
211,-114.95198244977352,97140
212,-54.46021772679053,98140
213,-130.76516906581008,99140
214,-71.48866953307585,100140
215,-61.07078178678664,101140
216,-45.518881963248056,102140
217,-57.0870971691912,103140
218,-137.29810350312167,104140
219,-166.03458374243183,105140
220,-133.1005367938847,106140
221,-77.6304694138722,107140
222,-31.67035620747827,108140
223,-122.22033317110464,109140
224,-71.68231362473092,110140
225,-116.06261365601064,111140
226,-96.9726068250074,112140
227,-34.2873458697156,113140
228,-222.8669382941826,114140
229,-109.2534985416632,115140
230,-104.38877990658534,116140
231,-140.92449927366027,117140
232,-185.7026544532706,117980
233,-135.72611928266844,118980
234,-61.39354522155061,119980
235,-99.52276793983876,120980
236,-91.88316405513092,121980
237,-172.51291238957225,122980
238,-95.37228823946712,123980
239,-42.17811757053052,124980
240,-87.50788720775554,125980
241,-111.02079261362525,126980
242,-139.39889946971175,127980
243,-101.0636778700972,128980
244,-96.97934141286365,129980
245,-142.83216327066998,130980
246,-106.74540795420135,131980
247,-137.22023753773658,132980
248,-35.64909749189003,133980
249,-88.94462308339098,134980
250,-137.46391768691873,135980
251,-74.84393533229517,136980
252,-95.32979271555944,137980
253,-47.015722584518606,138980
254,-93.86857671845776,139980
255,-98.58536659163174,140980
256,-100.2957724119999,141980
257,-144.86018766087662,142980
258,-216.1668842952277,143122
259,-56.93602114419998,144122
260,-78.68400936039681,145122
261,-155.7055880579602,146122
262,-69.92539218020636,147122
263,-183.66499905039663,148122
264,-84.06286995029035,149122
265,-110.2351101277804,150122
266,-77.37264064130571,151122
267,-90.94379836508465,152122
268,-45.96474369833297,152767
269,-25.621101988150528,153767
270,71.48167210416547,154767
271,-146.14129638584052,155767
272,-130.06127047094424,156767
273,-149.32140372921918,156825
274,-76.6569944305123,156912
275,-125.40535964352443,157912
276,-77.51676165421406,158208
277,-106.7741293152564,158268
278,-76.69811038174446,159268
279,-48.092256273256055,160268
280,-66.90815219239472,161268
281,-214.66880507461545,162268
282,-59.14167189992671,163268
283,-92.78904843067282,163362
284,206.863927672814,164362
285,-56.2386711157193,165362
286,197.69718084473504,166362
287,49.902915225378834,167362
288,98.44187464121504,168362
289,137.6777431271802,169362
290,214.87481331333456,169626
291,-62.41795736261068,170626
292,206.5883888957545,171626
293,-112.33927958109228,172626
294,-37.45715071323438,173626
295,-89.67120647794005,173963
296,-39.55216259648737,174963
297,200.5363944742802,175963
298,190.85332888197,176963
299,202.79151064991203,177963
300,-61.51374279575268,178963
301,-61.53828474547151,179039
302,-32.38730931814125,180039
303,191.6050149917216,181039
304,-237.1924954209767,181216
305,-98.80733247529596,182216
306,218.1661445075252,183071
307,181.7664602756197,184071
308,-64.71353638343581,185071
309,-97.08461521595096,185339
310,195.1763185969268,185552
311,-28.06452017114529,186265
312,-101.2754766548974,186647
313,-33.84715791918927,187647
314,-9.26530373600498,188647
315,-44.73813517812779,189647
316,208.6907632872531,189924
317,178.2533639672784,190528
318,-30.05818756035396,191528
319,216.62888105944,192528
320,-6.653549656946834,193528
321,199.0031195712465,193797
322,-36.89259549055224,194797
323,-50.96362961743961,195122
324,212.02895859187845,196122
325,-157.28834519255958,196544
326,-101.54549081642372,196757
327,-36.84172041542101,197757
328,-84.3681224836512,198757
329,-35.561960302631704,199323
330,224.82769737097863,200323
331,149.9445191770503,200521
332,-51.95267098823754,201521
333,-36.125155136378,202284
334,194.47421038830765,203284
335,214.9694333422113,204284
336,-21.20105986516544,204684
337,-61.40502106718361,205684
338,136.48145833885846,205952
339,-67.20225222727828,206952
340,242.39759896477705,207952
341,195.74641726044325,208132
342,-94.20413265848374,209132
343,-139.36628987252533,210132
344,168.38266797186182,211132
345,-84.64570861667401,212132
346,229.2113101543501,212937
347,-78.4741721156088,213937
348,-109.59101262057912,214338
349,225.53054392619765,215338
350,211.4944190362549,216338
351,-80.50465032506227,217338
352,217.6261260472175,218338
353,-172.89822763765687,219338
354,208.3241392263213,220068
355,226.6200349206351,221068
356,180.67591347782013,222068
357,205.1890464767862,223068
358,242.7404567016324,224068
359,-114.73846127580096,225068
360,-189.89459210482767,225231
361,181.1580552983644,225584
362,-55.226390430756,225985
363,260.0648728488279,226187
364,-24.601886130828355,227187
365,163.33816395613815,228187
366,233.78100405058663,229187
367,-115.37831252452015,229497
368,-120.9708409800325,229694
369,264.8880207076211,230694
370,-91.48809108320744,231694
371,-417.6245217973312,232694
372,-108.2803005582274,233694
373,-124.22301584430706,233889
374,-119.99988865808656,234889
375,-7.193786081321242,235032
376,-8.797991773902195,236032
377,262.87866073215446,237032
378,-37.38579327692055,237988
379,226.1912723644796,238988
380,162.34302155341803,239988
381,-31.839610139571995,240129
382,-50.117510293459546,240244
383,196.5553283278489,240482
384,-110.1655838074379,241482
385,1.898870442530125,242482
386,-114.1147322956597,243482
387,-82.36607544601,243619
388,195.12634202267984,244619
389,238.71054987915704,245619
390,82.55308749589082,246619
391,-5.303449264606008,247619
392,-60.63639745539144,248346
393,174.81874740541764,249346
394,172.61739311781955,250346
395,-108.37817295307757,251346
396,253.83043959731543,252346
397,-44.94423593291975,253346
398,240.4433872140233,254346
399,274.80515935911137,255346
400,-49.07305409920561,256346
401,244.4248636605093,257346
402,245.98465190281703,258346
403,253.43274313790155,258457
404,218.3666588024737,259457
405,-6.672950468476879,260457
406,215.09266591136003,261245
407,249.849798283304,262245
408,147.93768623609122,262852
409,-63.99321091156718,263852
410,-79.8601045406806,263987
411,266.1240401289731,264987
412,242.3938773851564,265987
413,270.69417286414017,266987
414,270.9988781239273,267987
415,-87.22468017486666,268987
416,145.33567127709,269987
417,-68.19735546203167,270987
418,254.57177490364603,271987
419,241.73101291537645,272987
420,42.49615061358712,273987
421,192.5767690798632,274987
422,-22.99999407186841,275987
423,-24.70563738405828,276987
424,166.38336155114746,277987
425,161.48918423092712,278987
426,233.37913447286823,279705
427,262.6386251448908,280705
428,239.35576837098887,281705
429,-35.89578438358879,282705
430,-32.583801968287794,283705
431,247.31476316412548,284705
432,239.4945650227145,285705
433,234.0668534008076,286705
434,214.86791578009127,287705
435,177.16895797536424,288705
436,260.2339062915212,289705
437,219.984618586028,290705
438,-46.94402089419178,291705
439,263.7370685070832,292705
440,232.09184343425224,293705
441,-4.569996807174782,294705
442,255.3794818617404,295705
443,238.4562355448629,296705
444,-57.854930680253766,297705
445,219.0987285796092,298705
446,234.9169800465796,299705
447,169.24747934070524,300705
448,26.291487140639266,301705
449,246.9075458236499,302705
450,235.0423489273973,303705
451,-33.351544023316826,304705
452,233.8091301393908,305705
453,186.08409416885905,306705
454,246.23741865136003,307705
455,205.4539154747297,308705
456,260.5859560183974,309705
457,246.9829640323047,310705
458,-60.95066326369789,311705
459,245.1436108235684,312705
460,246.02293429206043,313705
461,-14.094961645977378,314705
462,261.69718803127466,315705
463,208.69081945949145,316705
464,223.74980551909687,317464
465,194.06398489605868,318464
466,-48.83697310780427,319464
467,227.25089551139845,320464
468,198.782141281932,321464
469,206.77013903585447,322464
470,240.7641739705283,323464
471,179.41000068102997,324464
472,237.901463880468,325464
473,179.97527604746696,325644
474,213.84685764507176,326644
475,-5.30083838418557,327644
476,266.8342250852808,328644
477,239.0824059861154,329644
478,278.057062416734,329799
479,-164.0285102046742,330799
480,-17.734360164873888,331203
481,189.67332087149973,332203
482,175.9062089991753,333203
483,208.7244492264486,334203
484,-16.778660733412558,335203
485,257.55840651529843,336203
486,199.8538084567843,337203
487,11.118190679339683,338203
488,229.6172642138698,339203
489,182.08238352886764,340203
490,171.30401915829805,341203
491,97.25910421624442,342203
492,254.07585200952207,343203
493,246.05740275174983,344203
494,236.48399313417684,345203
495,221.37057369652365,346203
496,168.91896210950105,347203
497,230.93732874336249,348203
498,-284.4441022300347,349203
499,165.09544900821933,350203
500,193.6380825464767,351203
501,-89.90155844453093,352203
502,238.00303023412164,353203
503,203.93485447353865,354203
504,299.1792390369458,355170
505,224.3156546340789,356170
506,242.5649980462448,357170
507,144.93040530778683,358170
508,234.12111514901733,359170
509,195.30086507231064,360170
510,191.01037882455336,361170
511,-37.437251376491794,362170
512,196.32728630043744,363170
513,244.22214769051303,364170
514,212.6093404911807,365170
515,235.0015458762061,366170
516,19.414579506407502,367170
517,34.35015644157963,367297
518,235.4887039054072,367391
519,254.0767593569772,368391
520,226.3083869837304,369391
521,-82.38807553606793,370391
522,270.4717909405946,371391
523,24.57012649478424,372391
524,201.39944587825303,372499
525,-19.24316587355021,373499
526,270.90612345764305,374499
527,220.03176311144912,375499
528,259.31283536770184,376499
529,235.96582755454705,377499
530,199.7055113484876,378499
531,197.92569224988392,379308
532,7.969286321020945,380308
533,278.5621630899713,380466
534,-18.412765308747623,381466
535,-5.914620543951302,382466
536,118.1900720946982,383466
537,221.17504876561748,384466
538,215.95609824499644,385466
539,240.086042478728,386466
540,261.78958895478047,386595
541,225.91053760618632,387595
542,229.15852919804084,388595
543,216.38899645144497,389595
544,229.76929333258653,390595
545,211.22360266041045,391595
546,261.2156632436272,392595
547,196.36471415502416,393595
548,260.44202260517545,393692
549,260.18906983910864,394692
550,261.989284866583,395692
551,247.56644893182383,396692
552,236.2722298044621,396772
553,236.1275016499605,397191
554,219.38498513966587,397284
555,202.42562059887103,398284
556,222.728136389564,399284
557,199.83510309130463,400284
558,253.42583273948543,401284
559,224.16392119075084,402284
560,172.41294828066322,403284
561,218.1707639968349,403429
562,185.6368773250757,404429
563,258.9864334596032,404575
564,244.91377692618872,405575
565,42.79460112241882,406575
566,185.2213417509704,407575
567,233.76126410264305,408575
568,118.23421277350089,409575
569,244.90692897779635,410575
570,202.511494710811,411575
571,257.72292888603715,412575
572,191.0076787092748,413575
573,248.18634371959624,413768
574,228.6903434601984,414768
575,273.0247325228453,415768
576,249.3964793228664,416374
577,-52.900349596322826,417374
578,223.54590326312905,418374
579,245.28294495742875,419374
580,272.806121441301,420374
581,244.40529005197865,421374
582,244.4304399818876,422374
583,182.45195883247644,423374
584,260.60707794401435,424374
585,287.15680017425655,424632
586,210.1711542890352,425632
587,237.72656119908387,426350
588,274.43465776439314,426474
589,208.07649007548827,426564
590,-41.67015369698349,427564
591,10.87406317538654,427673
592,149.54976365074603,428673
593,131.48409408887136,428775
594,269.0025143306579,428886
595,233.4321360723405,429886
596,207.74363483941968,430886
597,-86.66978986022939,431886
598,240.66784620673224,432886
599,286.5662780929159,432988
600,270.02655345476967,433695
601,244.25531197647027,434118
602,225.3621843018188,434251
603,263.468989338649,434375
604,225.7929708408772,434462
605,276.6805788071129,435462
606,257.208947076839,435588
607,225.1418806354968,436588
608,259.95236087797105,436706
609,227.6485623128908,436802
610,229.4983859614373,437802
611,24.972920890899857,438802
612,285.3565981438145,438904
613,-115.944488611056,439110
614,213.01904778080444,440110
615,40.09184470156629,440221
616,262.0357132336952,440856
617,156.4794207765934,441856
618,267.5649506307534,442856
619,257.4109657473893,443856
620,175.76415202144642,443996
621,260.5888627114639,444996
622,210.20001628546413,445996
623,248.6256282232933,446996
624,286.4416278778289,447996
625,271.5139967320542,448996
626,279.0136363500915,449996
627,272.6189018274019,450155
628,256.70411801459545,450296
629,266.556006900861,451296
630,257.68296574670705,451410
631,231.042153781148,452410
632,270.5488596738396,453410
633,261.6970769745172,454410
634,224.17114599588885,454503
635,253.4836082501842,455503
636,237.86627590541192,455631
637,291.51187634335975,455965
638,-13.627436333944544,456341
639,286.64171518344466,457341
640,285.71865413935825,458341
641,210.0737216134912,458470
642,283.8331740727088,459470
643,250.5466882666589,460470
644,267.29292149160995,461093
645,255.32404393414905,462093
646,282.8402525143513,463093
647,191.7224240104324,464093
648,251.6890851855456,465093
649,19.8205679814472,466093
650,223.7813779828884,467093
651,256.0902041418266,468093
652,219.9576487352016,469093
653,270.75997713484645,469205
654,-59.15777081292455,470205
655,208.18000705058043,471205
656,256.3874608487066,472205
657,288.21015859099555,473205
658,175.3829082728953,474205
659,0.4511663716255093,475205
660,270.28643198764973,476205
661,254.63585178385992,477205
662,211.1970883295628,478205
663,286.89630060860446,479205
664,293.2762345422823,480205
665,234.83804867419548,481205
666,249.91613449926703,481321
667,245.4041643583876,482321
668,223.53432752743907,483321
669,224.597598800216,484321
670,221.587010853673,485321
671,285.3860459252163,486321
672,276.7303616739184,487321
673,252.87677915051583,488321
674,248.27084048551168,489321
675,268.24577685514,490321
676,-31.5862957420138,491321
677,-23.030025504784383,492321
678,218.64694693136653,492608
679,254.0172844844851,493608
680,270.41534579466986,494608
681,257.4201833481597,495608
682,234.9961636280649,496608
683,274.73874561086564,497608
684,256.3632931151277,498608
685,-94.54036418775532,499608
686,255.17672480640127,500608
687,221.0649093411241,501608
688,267.36007842640896,502608
689,190.2765304084052,503608
690,275.70148632803034,504608
691,6.678797314167298,505608
692,231.0120878487173,506608
693,237.63618809289028,506933
694,256.75987118273827,507933
695,-44.46160435715348,508933
696,211.28266091183136,509933
697,231.479821376619,510933
698,215.00208963353853,511933
699,202.7044880277079,512933
700,215.31135653539684,513933
701,-61.84753823553835,514933
702,-86.63387562351198,515933
703,201.6698524042144,516933
704,262.9084472184568,517176
705,263.7679293675279,517454
706,248.0548000402719,518454
707,242.51134954274167,519454
708,241.6677047172456,520454
709,207.49847017040256,521454
710,19.24577950284697,522454
711,238.94459189227328,523454
712,221.9025184855078,524373
713,217.47664327494743,525373
714,259.8130398835167,526373
715,197.7178588606428,527373
716,249.056922382752,528373
717,266.733618363642,528460
718,242.5956390533266,529460
719,240.7570225047625,530460
720,224.0187371791056,531460
721,244.11518334561745,532008
722,163.4455970495415,533008
723,258.2395888784712,534008
724,254.28906577540508,535008
725,-48.35671149841168,536008
726,200.85337843901635,536120
727,234.2103615144996,537120
728,217.7890004959478,538120
729,254.1674161820064,539120
730,307.89644057832373,539250
731,222.4752595997164,540250
732,220.64603522994727,541250
733,216.7534163140415,542250
734,217.98347541842008,543250
735,-21.31455926848496,544250
736,229.0713045973056,545250
737,288.01005969016103,546250
738,228.1708163107803,547250
739,237.38646294285783,547355
740,313.486373338536,547444
741,231.81711231671807,547563
742,270.3475820986811,547674
743,290.9504454264889,547777
744,250.9892517831544,547875
745,244.48797329161383,548875
746,241.773251254593,548967
747,209.6561127919992,549967
748,215.42694277056887,550967
749,160.5074636231666,551967
750,201.3744370560232,552967
751,197.785953110496,553967
752,206.5801188989053,554967
753,225.0643034208095,555084
754,226.614957033942,556084
755,224.12709325950703,557084
756,193.18422817628672,558084
757,-30.28176030751235,558210
758,197.54695180806635,559210
759,226.87832560070143,560210
760,206.0369099131085,561210
761,-129.7885281160292,562210
762,53.63572009740832,563210
763,207.8405256033947,564210
764,240.39217063003585,564324
765,136.35543981674522,564551
766,245.93393570240067,565217
767,-45.28868810895332,565315
768,223.33975462299577,566315
769,251.89474640597976,566834
770,285.4027557894448,567834
771,250.5274901668621,568834
772,239.44764837295853,569834
773,-82.5529711444055,570834
