episode,total_reward,step
572,234.26284888688056,441717
573,235.24806310173977,442717
574,274.86637134708826,443717
575,147.77713153201506,444717
576,191.2987596930901,445717
577,148.18676385213192,446232
578,188.0784386355152,447232
579,183.19923308999705,448232
580,281.9333871467056,449232
581,210.8778889154925,450232
582,254.2569458518758,451232
583,174.31893432750292,452232
584,184.1400385265636,453232
585,164.40411212998993,454232
586,226.81028126683384,455232
587,231.2804790504264,456232
588,253.14791747842943,457232
589,7.842904617329907,458232
590,215.5733985125824,459232
591,180.7258283237797,460232
592,237.15136375151488,461232
593,242.8171578035852,462232
594,277.39250097867523,463232
595,243.35518437712204,464232
596,189.18328863960355,465232
597,224.75257338102784,466232
598,273.8506794340724,467232
599,262.3857267941596,468232
600,131.285029756717,469232
601,242.53252504208527,470232
602,244.23076878102464,471232
603,226.76804700203985,472232
604,204.38440273295043,473232
605,213.3185773796349,474232
606,274.4928532524665,475232
607,217.9400336524021,476232
608,307.8011886481208,477232
609,192.68352360792736,478232
610,256.16182094117084,479232
611,237.76013864516668,480232
612,257.4399141515398,481232
613,231.8123848762193,482232
614,237.41391033359145,483232
615,221.1214607419626,484232
616,175.13445719937934,485232
617,249.26088252154,486232
618,281.59563347697576,487232
619,208.8345377410903,488232
620,272.38758311453364,489232
621,221.81994350954835,490232
622,266.74163379447555,491232
623,234.0441096225012,492232
624,234.69261867799327,493232
625,248.29144982369309,494232
626,244.3450294408772,495232
627,250.4288983873925,496232
628,238.4948379349879,497232
629,258.833242140937,498232
630,254.3612505254984,499232
631,271.5018211765204,500232
632,257.37791903914365,501232
633,238.156852939388,502232
634,242.25124608826133,503232
635,292.5914134712731,504232
636,277.3926813642323,505232
637,255.00238073472843,506232
638,222.49735185013137,507232
639,264.4036283708588,508232
640,237.19064915426165,509232
641,240.1136002532596,510232
642,250.5832055697225,511232
643,246.2442434829325,512232
644,257.40786604073463,513232
645,279.924533793069,514232
646,261.84697104654504,515232
647,255.09701157191063,516232
648,214.8426146639934,517232
649,254.65201155718185,518232
650,225.76387126289325,519232
651,228.12296943031475,520232
652,259.28432742074165,521232
653,245.0245507334741,522232
654,243.3330101411264,523232
655,246.7666203051228,524232
656,262.8122292683572,525232
657,246.9901433949818,526232
658,245.53992306800035,527232
659,240.59766086467823,528232
660,203.79806547754848,529232
661,258.2102447535834,530232
662,232.7362039740009,531232
663,236.77428709162515,532232
664,243.892848757363,533232
665,232.5083752888301,534232
666,277.1310103733388,535232
667,241.4603984423609,536232
668,246.5360672327664,537232
669,272.77111119916646,538232
670,263.0781846488932,539232
671,245.53709286606733,540232
672,279.99071510240447,541232
673,242.2738339201913,542232
674,247.2790416082829,543232
675,251.75651525832967,544232
676,253.06080401321225,545232
677,227.1769763792797,546232
678,238.98440748194795,547232
679,260.2600607237728,548232
680,258.6695549394417,549232
681,238.66050258344825,549367
682,246.7420293215216,550367
683,243.5296488814119,551367
684,289.6533386798227,552367
685,254.0817110726677,553367
686,270.9817166825885,554367
687,271.9434465910025,555367
688,38.00200888181215,556367
689,231.3452920046728,557367
690,237.7241754879254,558367
691,282.36501113114974,559367
692,285.1182834059837,560367
693,282.9205997482562,561367
694,254.50207753184245,562367
695,266.88253662602875,563367
696,289.50757506358786,564367
697,289.4761889990144,565367
698,255.282861390784,566367
699,292.87106923572634,567367
700,226.8728284415353,568367
701,248.11221593480988,569367
702,192.65797534810469,570367
703,271.0760517596744,571367
704,251.68952529075028,572367
705,265.9923220438725,573367
706,271.288990313994,574367
707,279.0448254723011,575367
708,285.3767117459364,576367
709,264.97078449522843,577367
710,288.3258370977741,578367
711,280.4720190825933,579367
712,254.18169964011128,579484
713,263.40869357493466,579577
714,275.16849027601734,580577
715,288.8300122877746,581577
716,240.9080850748905,582577
717,239.12347084081523,583577
718,271.8392605007484,584577
719,261.2188727426326,585577
720,224.88106053672772,586577
