episode,total_reward,step
0,-261.3103219034498,160
1,-742.0632188107136,230
2,-1308.3612195539329,315
3,-721.9987379696414,391
4,-827.1031634882446,543
5,-692.1644435299463,611
6,-1466.1111748653525,716
7,-1989.53997652802,821
8,-768.6946220071234,958
9,-1032.9641676847718,1026
10,-836.5931135175208,1125
11,-1472.7299084337726,1214
12,-803.556420060088,1296
13,-819.539318278761,1410
14,-1943.3470399961784,1537
15,-971.4950975892004,1609
16,-712.5870909492738,1679
17,-1384.2377811564454,1800
18,-1083.619048296316,1895
19,-732.7089712944643,1954
20,-1072.2378366399246,2020
21,-1279.7153505782164,2126
22,-878.2857308943614,2198
23,-1176.6468061683863,2286
24,-945.419210338172,2346
25,-800.4444624540771,2439
26,-862.5295325141985,2525
27,-795.4424452562528,2639
28,-881.3763422437138,2707
29,-949.2808928863096,2770
30,-993.4869200370492,2838
31,-1101.3950448940575,2924
32,-830.2926183960859,3019
33,-1416.957502454597,3152
34,-924.483686856042,3278
35,-1380.507734941162,3367
36,-1010.926558608819,3436
37,-812.488089309996,3577
38,-806.3421941534815,3673
39,-1389.4949982396745,3746
40,-1357.9342352508888,3888
41,-697.1773387605828,3948
42,-517.6843317982812,4025
43,-725.42356908288,4085
44,-2450.79784285942,4158
45,-1256.8948722642474,4223
46,-1946.0512933623995,4283
47,-734.0998475202603,4427
48,-1133.0788462669582,4522
49,-1555.5543102421202,4607
50,-962.684138508556,4675
51,-1937.457587515972,4756
52,-844.8405657670519,4854
53,-884.7734833516989,4968
54,-1106.3353522579723,5048
55,-1109.2244244034073,5146
56,-1021.092954377724,5283
57,-657.838903326344,5351
58,-629.0696885348772,5451
59,-301.6088783354111,5542
60,-319.1974920645765,5617
61,-699.6781188348422,5704
62,-289.9726354150672,5777
63,-417.3963977046368,5877
64,-46.45423584904131,6003
65,-315.9702265402042,6092
66,130.77589018386217,6180
67,-400.4968976237547,6284
68,-438.5402292876815,6458
69,-438.1726383696145,6611
70,-855.2487996478226,6716
71,-669.6116586544565,6804
72,-594.9709715948803,6869
73,-660.1836960805681,6941
74,-695.015526073391,7007
75,-807.4462206702626,7090
76,-788.9305250717681,7158
