episode,total_reward,step
0,-0.0128921861697157,1000
1,-0.0133974544776954,1999
2,-0.0040308022871837,2998
3,-0.0502403409789732,3997
4,-0.0366562151058504,4996
5,-0.0777564810369145,5995
6,-0.0382076392543609,6994
7,-0.0916962680698935,7993
8,-0.0780086933590076,8992
9,-0.055740963122192,9991
10,-0.0400201433385877,10990
11,-0.0473163135126555,11989
12,-0.0457767446864644,12988
13,-0.2360694815076242,13987
14,-0.1129657324785029,14986
15,-0.0732916679467767,15985
16,-0.0378364749745606,16984
17,-0.0222261632695448,17983
18,-0.0146553406531492,18982
19,-0.0011691986169907,19981
20,-0.0003072246436121,20980
21,-9.040219695047388e-05,21979
22,-0.0043609683849272,22978
23,-0.0054795337564663,23977
24,-0.0069961332809103,24976
25,-0.0019842795660515,25975
26,-0.0034234127077071,26974
27,-0.0026716497157352,27973
28,-3.294377818596896e-05,28972
29,-0.0022677023396826,29971
30,-5.6455327960687776e-05,30970
31,-0.0007544119832239,31969
32,-0.000754507204104,32968
33,-0.0007545800012708,33967
34,-0.0007549780799843,34966
35,-0.000754924023693,35965
36,-0.0007531343230191,36964
37,-0.0007545002545493,37963
38,-0.0007545907064006,38962
39,-0.000754444518592,39961
40,-0.0007552469337623,40960
41,-0.0007545032146884,41959
42,-0.0007543289764928,42958
43,-0.0007546403003737,43957
44,-0.000754178680216,44956
45,-0.0007548479507236,45955
46,-0.0007553397583072,46954
47,-3.164096003952994e-05,47953
48,-2.576076758146561e-05,48952
49,-2.5711041766800032e-05,49951
50,-2.5961963451325384e-05,50950
51,-2.5645027971740493e-05,51949
52,-2.5728545607767786e-05,52948
53,-2.588919372278457e-05,53947
54,-2.5632709102895933e-05,54946
55,-2.5737581885360528e-05,55945
56,-2.565801995640932e-05,56944
57,-2.564647412420836e-05,57943
58,-2.5659277787823844e-05,58942
59,-2.6041234517331136e-05,59941
60,-2.5866353717966144e-05,60940
61,-2.561990885837451e-05,61939
62,-2.5760329287663103e-05,62938
63,-2.572853985789468e-05,63937
64,-0.0012601776195361,64936
65,-0.0004278670483894,65935
66,-0.0002636079842528,66934
67,-0.0002167647151039,67933
68,-0.0004901373881059,68932
69,-0.000994972851756,69931
70,-0.0012147273858549,70930
71,-0.0007933221897623,71929
72,-0.0020271015835326,72928
73,-0.0025130613844075,73927
74,-0.0024607488318815,74926
75,-0.0011866397608866,75925
76,-0.0089334578005885,76924
77,-0.017766474262031,77923
78,-0.0177560630151659,78922
79,-0.0118554101897228,79921
80,-0.0142720748272972,80920
81,-0.014865191309232,81919
82,-0.0178524763878632,82918
83,-0.0137568296329267,83917
84,-0.0108218459486157,84916
85,-0.0177702081548807,85915
86,-0.0155902874645875,86914
87,-0.0107389869302104,87913
88,-0.0160605442024286,88912
89,-0.0103828208852342,89911
90,-0.0130678069085113,90910
91,-0.0110794568043671,91909
92,-0.0140052264967123,92908
93,-0.013027419694788,93907
94,-0.0177145296831095,94906
95,-0.0172759359032073,95905
96,-0.0177788493750089,96904
97,-0.0124915671456245,97903
98,-0.0170797738515134,98902
99,-0.0136483355440506,99901
100,-0.0168927234245007,100900
101,-0.0171966824872064,101899
102,-0.0162825813070059,102898
103,-0.0177600304311271,103897
104,-0.0113291872214301,104896
105,-0.0163683854922502,105895
106,-0.0121266894154734,106894
107,-0.0103599162495889,107893
108,-0.016126527603994,108892
109,-0.0178020312544425,109891
110,-0.0160222890120508,110890
111,-0.0130915563652744,111889
112,-0.0105578651767983,112888
113,-0.017796845411562,113887
114,-0.0109987008806182,114886
115,-0.0163988098161277,115885
116,-0.0169281888200493,116884
117,-0.0147138377778602,117883
