episode,train_step,EpisodeLength,TotalReward,EpisodeTime
39,26000,999,-8.808204904198647,7.300821700000029
40,27000,999,-8.964693505782634,7.276379899999995
41,27000,999,-7.488887393847108,6.972417000000007
42,28000,999,-7.57819322636351,7.372303600000009
43,29000,999,-7.182775041554123,7.391806099999997
44,29000,999,-6.837895095348358,7.037887500000011
45,30000,999,-6.050265573430806,7.01267329999996
46,30000,999,-6.6191266449168324,6.928186799999992
47,31000,999,-7.231464019045234,7.086295899999982
48,31000,999,-7.461862481199205,7.0041799999999625
49,32000,999,-5.866937017999589,7.362015000000042
50,33000,999,-6.190890803467482,7.176034200000004
51,33000,999,-5.349483004305512,7.080372000000011
52,34000,999,-5.473775972612202,7.175095800000008
53,34000,999,-4.482827249215916,7.276171099999999
54,35000,999,-2.4986354507273063,7.282809400000019
55,35000,999,-2.781746354961797,7.2266544000000295
56,36000,999,-9.167814373970032,7.055521100000021
57,36000,999,-10.166984274983406,7.296093399999961
58,37000,999,-10.03573967795819,7.2913282000000095
59,38000,999,-9.655532938428223,7.127743499999951
60,38000,999,-8.926218647509813,7.25622599999997
61,39000,999,-8.909555115737021,7.225147499999991
62,39000,999,-9.371994485612959,7.117759400000011
63,40000,999,-11.33051719609648,7.5638324999999895
64,40000,999,-9.926917216740549,7.535391000000004
65,41000,999,-10.188725871033967,7.0001259000000005
66,42000,999,-9.559634706471115,7.209108300000025
67,42000,999,-10.548522922210395,6.892711899999995
68,43000,999,-9.987677158787847,7.209451099999967
69,43000,999,-9.491263004485518,7.041212299999984
70,44000,999,-8.879521594848484,7.24168039999995
71,44000,999,-8.184166814666241,7.079823199999964
72,45000,999,-8.770452125929296,7.114937800000007
73,45000,999,-7.876629230566323,6.956282999999985
74,46000,999,-9.903514293022454,6.9758004000000255
75,46000,999,-9.287364239338785,7.0371348999999555
76,47000,999,-6.790652670431882,7.014838599999962
77,48000,999,-6.080787519924343,7.109225200000083
78,48000,999,-6.962899256963283,7.072072000000048
79,49000,999,-1.7341695174582128,7.2215852000000496
80,49000,999,-1.3160038235364482,6.960553699999991
81,50000,999,-0.7297797122446354,7.249817900000039
82,50000,999,-0.6317419239785522,7.101378199999999
83,51000,999,-0.45973875375057105,6.974783699999989
84,51000,999,-0.7558589030231815,7.1465164999999615
85,52000,999,-0.32115918309796143,7.013946799999985
86,52000,999,-0.6062013644550461,7.42623859999992
87,53000,999,-1.1154549338971265,7.654562599999963
88,54000,999,-0.6664133216545451,7.049996299999975
89,54000,999,-0.4336909569319687,7.348204399999986
90,55000,999,-0.13383024900485907,7.0307251999998925
91,55000,999,-0.09159873290952758,7.052874299999985
92,56000,999,-0.035035596392294366,7.2845790999999736
93,56000,999,-0.1802864394885546,7.236975900000061
94,57000,999,-0.19739309235592373,7.238698500000055
95,58000,999,-0.6481731972162379,7.110165800000004
96,58000,999,-1.0021931189112365,7.108656300000007
97,59000,999,-0.2609699873100908,7.196971500000018
98,59000,999,-0.37050080638437066,7.212455400000067
99,60000,999,-1.1611642095376737,7.214574399999947
100,60000,999,-1.442860524286516,7.329000900000096
101,61000,999,-1.7659973881673068,7.38146370000004
102,62000,999,-3.5701644606888294,7.226493399999981
103,62000,999,-3.4853796917013824,7.263997600000039
104,63000,999,-3.8858549119904637,7.338170500000047
105,63000,999,-4.073021611897275,7.341101099999946
106,64000,999,-4.36717661540024,7.12980570000002
107,64000,999,-3.9633349757641554,7.100349499999993
108,65000,999,-2.821580065181479,7.287827200000038
109,65000,999,-2.031487697735429,7.183905099999947
110,66000,999,-1.8123568176524714,7.122657499999946
111,67000,999,-1.4113347823149525,7.307702400000039
112,67000,999,-1.6884594323346391,7.218127200000026
113,68000,999,-0.7722669332529222,7.100686199999927
114,68000,999,-2.5922900190926157,7.2754403999999795
115,69000,999,-4.936496239155531,6.975388700000053
116,69000,999,-5.03931479039602,7.197077400000012
117,70000,999,-5.398778079543263,7.28881530000001
118,71000,999,-14.579984200187027,7.22782739999991
119,71000,999,-17.816561583429575,7.148267799999985
120,72000,999,-10.86807718127966,7.102957700000047
121,72000,999,-7.071612335275859,7.383219100000019
122,73000,999,-7.18268772540614,7.1912044999999125
123,73000,999,-7.519542190711945,7.015325800000028
124,74000,999,-6.248240413144231,7.1967798000000585
125,74000,999,-6.812312746420503,7.33645439999998
126,75000,999,-7.584500382654369,7.06210329999999
127,76000,999,-8.391016276553273,7.037220199999979
128,76000,999,-8.608555675949901,7.236566800000105
129,77000,999,-8.278444982599467,7.11361619999991
130,77000,999,-9.537037993781269,7.238503400000013
131,78000,999,-10.10207118280232,7.127694099999985
132,78000,999,-10.70366092491895,7.166781799999967
133,79000,999,-10.285736672580242,7.131317500000023
134,79000,999,-10.27844790648669,7.389423800000031
135,80000,999,-8.85206787288189,7.213357099999939
136,81000,999,-9.383639546576887,7.336699199999998
137,81000,999,-7.837767507415265,7.085586000000035
138,82000,999,-6.096054829657078,7.261745499999961
139,82000,999,-6.764109948184341,7.064080200000035
140,83000,999,-8.50659071886912,7.228406199999995
141,83000,999,-7.2807496027089655,7.401521899999921
142,84000,999,-8.20090300263837,7.099188800000093
143,85000,999,-7.572199564892799,7.248688399999992
144,85000,999,-7.697346636559814,7.080227500000092
145,86000,999,-6.600399546790868,7.117876900000056
146,86000,999,-6.3218367784284055,7.357512599999836
147,87000,999,-5.317784702870995,7.147665700000061
148,87000,999,-4.954087838996202,7.371189999999842
149,88000,999,-5.464842821471393,7.144789100000025
150,88000,999,-5.240883029997349,7.234893499999998
151,89000,999,-5.559430988039821,7.15699769999992
152,90000,999,-3.41900343564339,7.253088499999876
153,90000,999,-2.409209616133012,7.17006820000006
154,91000,999,-1.4821990230120718,7.2780831000000035
155,91000,999,-2.0312717995839193,7.135362199999918
156,92000,999,-2.8090232093818486,7.324488200000133
157,92000,999,-3.5916437674313784,7.199822900000072
158,93000,999,-2.952035085996613,7.179041599999891
159,94000,999,-1.8462268847506493,7.291778300000033
160,94000,999,-0.5031368879853275,7.1423884999999245
161,95000,999,-0.31037712494605785,7.172655999999961
162,95000,999,-0.29335195248553336,7.1821961999999075
163,96000,999,-0.06139421571765524,6.92275369999993
164,96000,999,-0.04114385185598708,7.435100299999931
165,97000,999,-0.23340667165030027,7.129294999999956
166,97000,999,-0.35567167576459013,6.990683300000001
167,98000,999,-2.160761726088822,7.1026857000001655
168,99000,999,-0.6866159167839214,7.153488900000184
169,99000,999,-0.5113743995025288,7.300143599999956
170,100000,999,-1.1391934287385084,7.331368200000043
171,100000,999,-1.0961625660711434,8.321350700000039
172,101000,999,-3.029798036441207,7.894927800000005
173,101000,999,-2.710401125950739,7.554296300000033
174,102000,999,-3.781272812746465,7.167905699999892
175,102000,999,-2.029485846782336,7.290530100000069
176,103000,999,-0.20732306641730247,7.12477530000001
177,103000,999,-1.373134401786956,7.270451600000115
178,104000,999,-1.2303724464727566,7.190516100000195
179,105000,999,-4.980583103140816,7.075216599999976
180,105000,999,-3.49063609354198,7.283251899999868
181,106000,999,-3.3856335352174938,7.435988500000121
182,106000,999,-3.096928524784744,7.152336999999989
183,107000,999,-4.952367834746838,7.332397000000128
184,107000,999,-4.512108462397009,7.222826899999973
185,108000,999,-6.5712624583393335,7.262286200000062
186,108000,999,-8.5118592903018,7.423741000000064
187,109000,999,-9.795667425729334,7.351750600000059
188,110000,999,-9.24042608961463,7.210219000000052
189,110000,999,-9.189723666757345,7.160671999999977
190,111000,999,-7.9583879127167165,7.296347900000001
191,111000,999,-6.1293951901607215,7.233807699999943
192,112000,999,-3.319517400348559,7.231028400000014
193,112000,999,-2.56729325615197,7.244167899999866
194,113000,999,-33.54953441862017,7.336029000000053
195,113000,999,-38.720842499285936,7.2518285000001015
196,114000,999,-39.25858464092016,7.114170999999942
197,115000,999,-41.87017694860697,7.171186700000135
198,115000,999,-39.366236593574286,7.184476900000163
199,116000,999,-39.990049224346876,7.290016799999876
200,116000,999,-38.694324158132076,7.486552999999958
201,117000,999,-40.37774781137705,7.218974399999979
202,117000,999,-41.11905915662646,7.212302900000168
203,118000,999,-37.990510392934084,7.176309700000047
204,118000,999,-33.13175053149462,7.3069803000000775
205,119000,999,-13.763986390758134,7.350987699999905
206,120000,999,-3.056034843064002,7.565876899999921
207,120000,999,-3.905609646491939,7.231881999999814
208,121000,999,-2.901221795954232,7.3054769999998825
209,121000,999,-2.2019424541612533,7.18348560000004
210,122000,999,-0.5188166431981389,7.281206099999963
211,122000,999,-3.5851858822253746,7.403515300000208
212,123000,999,-11.944047368131578,7.176046999999926
213,123000,999,-8.24259616760537,7.288921699999946
214,124000,999,-5.290700422774535,7.797880999999961
215,125000,999,-3.3378613678560423,7.2031136000000515
216,125000,999,-1.9493923024219173,7.309641400000146
217,126000,999,-2.678658347344026,7.187176600000157
218,126000,999,-31.06055746349739,7.204955299999938
219,127000,999,-99.43214317411184,7.181768999999804
220,127000,999,-99.79796417802572,7.247314200000119
221,128000,999,-99.77320615202188,7.250248499999998
222,128000,999,-99.80032896995544,7.168479899999966
223,129000,999,-99.8604279756546,7.370369600000004
224,130000,999,-99.85788579285145,7.269781400000056
225,130000,999,-99.85415434092283,7.094174899999871
226,131000,999,-99.87126533687115,7.284065499999997
227,131000,999,-99.8800774589181,7.268535200000088
228,132000,999,-99.88920257985592,7.196036499999991
229,132000,999,-99.88512407243252,7.331292699999949
230,133000,999,-99.8881354406476,7.100768900000048
231,133000,999,-99.88951268047094,7.251262199999928
232,134000,999,-99.88778425753117,7.1173155999999835
233,134000,329,70.7697986792773,2.4934083000000555
234,135000,691,44.191009141504765,5.118665100000044
235,135000,984,23.794390685856342,7.09132180000006
236,136000,828,38.83818759024143,6.154871800000137
237,136000,503,63.31772271171212,3.5680812999999034
238,136000,999,-63.92185669019818,7.334336299999904
239,137000,999,-69.21164267510176,7.315449699999817
240,137000,999,-61.80036645755172,7.368867300000147
241,138000,999,-36.956190280217726,7.579847900000004
242,139000,999,-24.694956245977664,7.537041499999987
243,139000,999,-29.512599520385265,7.253486899999871
244,140000,999,-31.13522168621421,7.056655699999965
245,140000,999,-30.713744718581438,7.428140700000085
246,141000,999,-29.434017792344093,7.44036519999986
247,141000,999,-29.247156409546733,7.190193399999998
248,142000,999,-24.89533841982484,7.28895179999995
249,143000,999,-7.559462531411555,7.226451499999939
250,143000,999,-16.865493121556938,7.448545500000137
251,144000,999,-32.68710671365261,7.213813800000025
252,144000,999,-31.097376000136137,7.314454500000011
253,145000,999,-30.941590879112482,7.6214612999999645
254,145000,999,-26.824391769245267,8.241100299999971
255,146000,999,-19.479075968265533,7.410132500000145
256,147000,999,-21.04196197586134,7.414590999999973
257,147000,999,-33.86001763492823,7.522406300000057
258,148000,999,-34.760002164170146,7.273268599999938
259,148000,999,-32.11449076421559,7.305739700000004
260,149000,999,-28.703832767903805,7.48134970000001
261,149000,999,-23.567476460710168,7.352959199999987
262,150000,999,-19.475902331992984,7.2210055999998985
263,150000,999,-17.252998954616487,7.2171659000000545
264,151000,999,-14.896294116973877,7.2992426000000705
265,152000,999,-20.514503560960293,7.282310900000084
266,152000,999,-23.64802428893745,7.135549600000104
267,153000,999,-34.31780368462205,7.2935180000001765
268,153000,601,76.04852069198387,4.386160999999902
269,154000,999,-16.518582103017252,7.447464200000013
270,154000,999,-9.318737355293706,7.235094099999969
271,155000,999,-6.782221486559138,7.388731000000007
272,155000,999,-6.131163455997012,7.303745499999877
273,156000,999,-0.536958252719017,7.283581600000161
274,156000,999,-0.9137993049807847,7.387055300000156
275,157000,999,-1.198110467143124,7.152961399999867
276,157000,999,-2.24492195181665,7.368496099999902
277,158000,894,77.1434939391911,6.4376684999999725
278,158000,154,88.8586943782866,1.1687485999998444
279,158000,246,81.49459796957672,1.882351700000072
280,158000,276,74.54910188168287,1.9578690999999253
281,159000,999,-99.58687847107649,7.386530999999877
282,159000,999,-99.8982631713152,7.351166800000101
283,160000,999,-99.89650085568428,7.202898799999957
284,160000,883,17.24132939428091,6.530232399999932
285,161000,277,74.38181532919407,2.00344280000013
286,161000,548,49.77154419571161,4.017923399999972
287,161000,645,44.95060424879193,4.57921250000004
288,162000,999,-69.18641059100628,7.161997000000156
289,162000,665,50.950414791703224,4.68075060000001
290,162000,349,70.78232578188181,2.495347500000207
291,163000,258,77.68153540417552,1.8967689999999493
292,163000,363,70.58900351449847,2.5149108999999044
293,163000,465,63.40789257455617,3.3695815999999468
294,164000,999,-22.52437716233544,7.396927400000095
295,164000,999,-46.501130633056164,7.313609700000143
296,165000,999,-43.439028818160295,7.274643299999752
297,165000,999,-45.232620283961296,7.252153700000235
298,166000,999,-47.82565075904131,7.3451961000000665
299,166000,999,-48.16851344332099,7.346903099999963
300,167000,999,-50.10470903292298,7.598177599999872
301,167000,999,-48.71439481154084,7.193417400000271
302,168000,999,-47.75905738025904,7.964219299999968
303,169000,999,-47.875517170876265,7.867884400000094
304,169000,999,-48.96487536281347,7.195871099999749
305,170000,999,-48.902629524469376,7.165943000000425
306,170000,830,58.32540385426182,5.9508325000001605
307,170000,173,90.4436564638745,1.336409200000162
308,171000,999,-45.039167299866676,7.249298700000054
309,171000,999,-46.611527904868126,7.17291380000006
310,172000,999,-44.68202892690897,7.289337200000318
311,172000,760,62.438596710097045,5.392919399999755
312,173000,999,-43.90797308087349,7.217603099999906
313,173000,101,93.47430526682365,0.7234197999996468
314,173000,192,88.77748751686158,1.431497600000057
315,173000,100,93.06413595704362,0.7049608000002081
316,173000,136,89.63250224241347,0.967775999999958
317,173000,96,93.41313451481983,0.688803299999563
318,173000,133,89.60488388966769,0.9462345000001733
319,173000,132,90.00232510326896,0.8882105999996384
320,173000,87,94.20331568355323,0.6401138000001083
321,173000,92,93.5161440228112,0.6535860000003595
322,174000,131,89.56400615116581,0.8508637999998427
323,174000,100,92.95918569946662,0.7198690999998689
324,174000,94,93.5484089370002,0.6683860000002824
325,174000,132,89.6234619631432,1.0108574999999291
326,174000,132,89.60001884913072,1.021269200000006
327,174000,133,89.54020021669567,0.8919001000003846
328,174000,133,89.56852741725743,0.9740790999999263
329,174000,132,89.37246508496173,1.0244648000002599
330,175000,999,-99.89981373399496,7.043650699999944
331,175000,999,-99.88266486674547,7.21700809999993
332,176000,999,-99.900001488626,7.332148599999982
333,176000,999,-99.89999932795763,6.910962399999789
334,176000,629,38.34085422754288,4.567920299999969
335,177000,322,73.09241184393477,2.3324092000002565
336,177000,224,81.85093487333506,1.6525379999998222
337,177000,224,81.55495642405003,1.605478100000255
338,177000,140,88.41330895200372,1.0831506999998055
339,177000,225,82.37784671410918,1.6617859000002682
340,177000,640,58.15110844373703,4.670449100000042
341,178000,240,82.08318291604519,1.7797764000001735
342,178000,999,-54.77916882187128,7.264640600000348
343,178000,241,82.16589457169175,1.7303593000001456
344,179000,709,60.353089176118374,4.920184900000095
345,179000,242,82.75185463950038,1.7728204000000005
346,179000,999,-46.32422624528408,7.492315100000269
347,180000,999,-48.417744409292936,7.233899500000007
348,180000,999,-49.889708291739225,7.3519664999998895
349,181000,999,-51.17549083381891,7.3248005999998895
350,181000,999,-54.20299131795764,7.354197099999965
351,182000,999,-51.56417193263769,7.381042799999705
352,183000,804,50.876649245619774,5.791721499999767
353,183000,999,-55.34882792085409,7.233344599999782
354,184000,999,-54.44034615159035,7.211358100000325
355,184000,999,-55.46409469842911,7.343127300000106
356,185000,999,-89.02820408344269,7.15137089999962
357,185000,999,-99.43809312582016,7.1075660000001335
358,186000,999,-99.89349327236414,7.059049200000118
359,186000,999,-99.8921209871769,7.24685670000008
360,187000,999,-99.89572904258966,7.454402700000173
361,187000,999,-99.89426190406084,7.161688400000003
362,188000,999,-99.89606875181198,7.385331700000279
363,189000,999,-99.8900201767683,7.091762099999869
364,189000,999,-99.89023983478546,7.407065599999896
365,190000,999,-96.62497908622026,7.136606800000209
366,190000,999,-96.07410433143377,7.174372699999822
367,191000,999,-98.76290822774172,7.5245677000002615
368,191000,999,-99.69796781986952,7.306983599999967
369,192000,999,-99.75952532142401,7.415261600000122
370,192000,999,-99.71070554852486,7.295779699999912
371,193000,999,-99.75455655902624,7.19441549999965
372,194000,999,-99.78807908296585,7.335611299999982
373,194000,999,-99.81583371758461,7.55162029999974
374,195000,999,-99.82351998239756,7.515070399999786
375,195000,999,-99.84772165119648,7.793455500000164
376,196000,999,-99.87298209965229,8.626656399999774
377,196000,999,-99.87796641141176,7.474834300000111
378,197000,999,-99.88957642018795,7.267386799999713
379,197000,999,-99.89218211174011,7.343883900000037
380,198000,999,-99.8986798748374,7.135280699999839
381,198000,999,-99.8990146741271,7.362451899999996
382,199000,999,-99.89974107593298,6.986380499999996
383,200000,999,-99.89987345039845,7.4192558999998255
384,200000,999,-99.8998801857233,7.360803099999885
385,201000,999,-99.89988466352224,7.239289000000099
386,201000,999,-99.89995739609003,7.401926099999855
387,202000,999,-99.8999684676528,7.32902409999997
388,202000,999,-99.89990627020597,7.130267800000183
389,203000,999,-99.89996138215065,7.168757599999935
390,203000,999,-99.89977771043777,7.334910099999888
391,204000,999,-99.89997585862875,7.144006100000297
392,205000,999,-99.89997443556786,7.216385400000036
393,205000,999,-99.89999230206013,7.249914399999852
394,206000,999,-99.89998332411051,7.019028100000014
395,206000,999,-99.89992986619473,7.108925099999851
396,207000,999,-99.900001488626,7.138015700000324
397,207000,999,-99.900001488626,7.289975700000014
398,208000,999,-99.89997703582048,7.352480099999866
399,208000,999,-99.89999463409185,7.337604700000156
400,209000,999,-99.8999877423048,7.247387399999752
401,210000,999,-99.900001488626,7.282849400000032
402,210000,999,-99.900001488626,7.1045444999999745
403,211000,999,-99.900001488626,7.026475599999685
404,211000,999,-99.90000039339066,7.4846528999996735
405,212000,999,-99.89997071772814,7.152445000000171
406,212000,999,-99.89996828138828,7.461917800000265
407,213000,999,-99.88266299664974,7.297371500000281
408,213000,999,-99.88353548943996,7.233085400000164
409,214000,999,-99.88817546516657,7.478218799999922
410,215000,999,-99.89491233974695,7.408846799999992
411,215000,999,-99.89503034204245,7.252660600000127
412,216000,999,-99.89962546527386,7.168118899999627
413,216000,999,-99.89922877401114,7.002033700000084
414,217000,999,-94.58376311510801,6.928723600000012
415,217000,999,-88.66873523965478,7.034064800000124
416,218000,999,-83.73244144394994,6.849021300000004
417,218000,999,-77.18722157366574,6.476016099999924
418,219000,999,-72.8263419046998,6.710629600000175
419,219000,999,-74.6272388920188,6.544197599999734
420,220000,999,-74.96082830429077,6.565195199999835
421,220000,999,-79.84522167593241,6.550912400000016
422,221000,999,-82.56010178150609,6.604509699999653
423,222000,999,-87.91170313209295,6.605455599999914
424,222000,999,-86.69076439738274,6.406011300000046
425,223000,999,-84.97042371864518,6.570647000000008
426,223000,999,-87.14969476871192,7.5759196999997584
427,224000,999,-88.23166088573635,7.506524500000069
428,224000,999,-89.39261895019308,7.4052239999996345
429,225000,999,-92.14075271785259,7.385860699999739
430,225000,999,-93.43288232013583,7.37732700000015
431,226000,999,-95.32465226203203,7.505684299999757
432,226000,999,-97.53495426476002,7.737692599999718
433,227000,999,-97.35345156490803,7.8473793999996815
434,227000,999,-89.6077987998724,7.456208600000082
435,228000,999,-80.38653733953834,7.61397050000005
436,229000,999,-89.53651907294989,7.858617200000026
437,229000,999,-84.7458129003644,7.558438800000204
438,230000,999,-77.97591384127736,7.764606299999741
439,230000,999,-76.38873255730141,7.369610499999908
440,231000,999,-67.60821500746533,7.383504100000209
441,231000,999,-66.60693112388253,7.311102800000299
442,232000,999,-64.86517794802785,7.244867299999896
443,232000,999,-62.32198706269264,7.424594900000102
444,233000,999,-58.042989179492,7.3121501999999055
445,234000,999,-59.62295330688357,7.3388544999997976
446,234000,999,-54.739507012069225,7.410959900000307
447,235000,999,-53.15850355476141,7.219026799999938
448,235000,999,-51.11546949669719,7.254531099999895
449,236000,999,-48.54821775108576,7.308946900000137
450,236000,999,-46.913453835994005,7.236423000000286
451,237000,999,-45.04494562372565,7.120604499999899
452,237000,999,-44.62086492404342,7.271208199999819
453,238000,999,-41.98232360929251,7.483221299999968
454,239000,999,-39.59714367240667,7.585118099999818
455,239000,999,-40.69505099579692,7.366355099999964
456,240000,999,-57.90714558772743,7.4474059999997735
457,240000,999,-54.70034311016934,7.357836899999711
458,241000,999,-91.4555150102824,7.2166338000001815
459,241000,999,-95.16698663309216,7.303621100000328
460,242000,999,-97.06293037906289,7.458917200000087
461,242000,999,-97.62222094088793,7.224750400000175
462,243000,999,-97.02558538131416,7.500258399999893
463,244000,999,-97.45587684214115,7.303157900000315
464,244000,999,-98.05569026991725,7.277697999999873
465,245000,999,-97.95347669627517,7.391263800000161
466,245000,999,-98.46834391728044,7.549166799999966
467,246000,999,-97.99169328741846,7.259095999999772
468,246000,999,-97.87032632918226,7.329069400000208
469,247000,999,-98.44922613352537,7.558492499999829
470,248000,999,-98.07581187115284,7.3512808000000405
471,248000,999,-98.33502265019342,7.382859700000154
472,249000,999,-98.36057308502495,7.370530000000144
473,249000,999,-98.52909858897328,7.394917199999782
474,250000,999,-98.32615332305431,7.446937799999887
475,250000,999,-98.2289296273375,7.46597840000004
476,251000,999,-98.31725159287453,7.40302279999969
477,252000,999,-93.42427004221827,7.4607952999999725
478,252000,999,-90.72133650735486,7.278452500000185
479,253000,999,-87.44213228672743,7.561601099999734
480,253000,999,-75.54196231102105,7.353775399999904
481,254000,999,-81.48325118422508,7.423622499999965
482,254000,999,-88.43771593365818,7.547270099999878
483,255000,999,-81.04342097789049,7.559683200000109
484,256000,999,-70.77023043325175,7.301559900000029
485,256000,999,-75.83198402449489,7.280768099999932
486,257000,999,-68.68871106207371,7.500954799999818
487,257000,999,-73.65393649041653,7.3899420000002465
488,258000,999,-69.09222420491278,7.291012900000169
489,258000,999,-70.68387753888965,7.316484800000126
490,259000,999,-80.18039711564779,7.328888799999731
491,259000,928,39.78356802466611,7.292772100000093
492,260000,221,80.58205002520845,1.6628014000002622
493,260000,999,-62.22759810369462,7.329652800000076
494,261000,999,-49.585812094723224,7.223578099999941
495,261000,999,-55.5298526278316,7.262470199999825
496,261000,283,87.15499918507476,2.0946772000002056
497,262000,999,-20.923852882348,7.25771769999983
498,262000,711,82.34058089752494,5.070157999999992
499,262000,260,90.58631750156474,1.8988491999998587
500,263000,999,-14.857714395213407,7.3661618000001
501,263000,484,85.85622205142863,3.5294763000001694
502,264000,999,-18.940908044043454,7.396705000000111
503,264000,569,83.2236106628169,4.1289646999998695
504,264000,219,93.01750352827912,1.7087636000001112
505,264000,98,93.67534783156589,0.6895954999999958
506,264000,70,94.14758296339721,0.5308961000000636
507,264000,69,94.26297175930813,0.5080754999999044
508,264000,71,94.14740345999599,0.5556467000001248
509,264000,69,94.45342324022204,0.5205900000000838
510,265000,72,94.24108846508898,0.5149526000000151
511,265000,70,94.52714955963893,0.5248927000002368
512,265000,83,93.32748067192733,0.6238877000000684
513,265000,71,94.38695440487936,0.5389883999996528
514,265000,72,94.28870833897963,0.5224929000000884
515,265000,69,94.64722836157307,0.4933520000004137
516,265000,71,94.38684308668599,0.5338877999997749
517,265000,71,94.38713536877185,0.4797958999997718
518,265000,75,94.02263685067555,0.5262505999999121
519,265000,72,94.3021716397052,0.5521807000000081
520,265000,90,92.71735554130282,0.6457257999995818
521,265000,82,93.57120582321659,0.6028266999996958
522,265000,79,94.92926770698978,0.5518214000003354
523,266000,999,-23.21712351910503,7.29729210000005
524,266000,999,-32.3522738753818,7.3911425999999665
525,267000,745,78.70808148536327,5.639176399999997
526,267000,106,93.88013996289101,0.7508739999998397
527,267000,172,93.65298563667602,1.2833522000000812
528,267000,186,87.54331139826832,1.3661841999996795
529,267000,132,93.60734377557674,1.0188398000000234
530,267000,82,94.36659924150445,0.6479403000003003
531,267000,106,94.00276299528923,0.8472352999997383
532,268000,999,-24.767774699430447,7.5665767000000415
533,268000,999,-22.25384423788637,7.3896654999998646
534,269000,999,-30.51075649823906,7.320177999999942
535,269000,999,-32.96143402112648,7.388513299999886
536,270000,999,-26.630160754546523,7.399580600000263
537,270000,999,-29.447041381150484,7.517603100000088
538,271000,999,-27.49361184798181,7.276839299999665
539,272000,999,-20.894464623557738,7.422596400000202
540,272000,999,-15.542353349357821,7.415164399999867
541,273000,999,-25.916012533009052,7.37109190000001
542,273000,999,-22.90894227824174,7.355642500000158
543,274000,999,-13.155726972624507,7.240725000000111
544,274000,999,-2.667125256964937,7.414655699999912
545,275000,999,-2.5220738870557398,7.386406999999963
546,275000,410,91.8179933775682,3.0117637999996987
547,276000,999,-2.563183646881953,7.5837509999996655
548,276000,999,-2.9399851027410477,7.202315300000009
549,277000,999,-3.637888297205791,7.283260299999711
550,277000,999,-3.8700381186790764,7.4332312999999886
551,278000,999,-4.107103778515011,7.25880959999995
552,278000,999,-3.7866612013895065,7.216451999999663
553,279000,999,-3.556416483130306,7.434566299999915
554,279000,999,-3.9319580481387675,7.444420799999989
555,280000,999,-3.779191047884524,7.424081699999988
556,281000,999,-3.8530953952576965,7.654741700000159
557,281000,999,-3.78473869827576,7.4525667999996585
558,282000,999,-3.471580183133483,7.277349100000265
559,282000,999,-3.5814292409922928,7.645322800000031
560,283000,999,-3.61305222986266,7.363062099999752
561,283000,999,-3.5077474664431065,7.530556899999738
562,284000,999,-3.4663926078937948,7.398053300000356
563,285000,999,-3.412665971321985,7.499497199999951
564,285000,999,-3.6364499903284013,7.387567000000217
565,286000,999,-3.6104756430722773,7.294938900000034
566,286000,999,-3.8409940807614475,7.341620700000021
567,287000,999,-3.717011071043089,7.450025300000107
568,287000,999,-3.5388658905867487,7.359958099999858
569,288000,999,-3.4370319307781756,7.391274500000236
570,288000,999,-3.1807024113368243,7.534391300000152
571,289000,708,88.11587985616643,5.160019099999772
572,289000,999,-3.074114710325375,7.186818399999993
573,290000,999,-2.8998465328477323,7.300079499999811
574,290000,999,-2.7651393758133054,7.1434548000002
