episode,total_reward,step
466,93.42245800987628,358090
467,93.4164465832943,358199
468,93.41844190840207,358265
469,93.37353006772923,358336
470,93.44609783528855,358642
471,93.4591681571103,358720
472,93.44741981519336,358938
473,93.43830451531494,359029
474,93.41350322493366,359100
475,93.43602638074628,359168
476,93.45577185179468,359237
477,93.40375007789106,359309
478,93.35848203943442,359468
479,93.5123692611364,359538
480,93.425430723559,359606
481,93.50054921682154,360605
482,93.42821816844682,360900
483,93.4183771526832,360972
484,93.42296468256876,361038
485,93.54934934729314,361105
486,93.3850064427838,361173
487,93.41845930823985,361320
488,93.4889143449175,361389
489,93.44347042582103,361461
490,93.3911522179654,361528
491,93.57604931301584,361599
492,93.55119108996654,361679
493,93.4260960762863,361760
494,93.483846794563,362007
495,93.60070556306565,362085
496,93.5661487010456,362172
497,93.49248509604172,362250
498,93.55954443689782,362333
499,93.38981800884335,362402
