episode,total_reward,step
263,-7.9049450450325,72506
264,-6.23494562504299,72576
265,-10.32065560828365,72647
266,-9.638135127347375,72727
267,77.43998439445542,72801
268,-8.237451522295553,72876
269,-6.804617754798077,72961
270,-6.514882828240487,73044
271,-6.589286025520996,73191
272,-5.759372633946611,73267
273,-6.757645678943431,73339
274,-6.435059829238232,73409
275,-7.716914044594233,73481
276,-7.221623727767663,73553
277,76.9125425587181,73625
278,-9.70671529571494,73706
279,75.42634443172453,73779
280,-7.012581106940229,73851
281,-6.401790637722217,73932
282,-6.157685972857123,74010
283,-10.48714403448661,74114
284,-7.870080687113335,74187
285,-6.972876117872215,74258
286,-11.586017811473958,74330
287,-5.987583558477506,74403
288,-6.899303335627441,74473
289,-7.314828999431414,74548
290,-19.9320141181472,74692
291,-25.19279821604769,74766
292,-5.974532773607889,74840
293,-6.203872265983135,74915
294,-6.530017717118874,74987
295,-6.321598286550892,75057
296,76.37594636944205,75127
297,-8.288787482168862,75198
298,-7.713411483728117,75271
299,58.31426843170426,75351
300,-7.090112709197263,75425
301,76.35976774687651,75496
302,-9.741157339775246,75566
303,-6.60703699069043,75640
304,-19.946094798871123,75792
305,-5.908868044151176,75935
306,-8.786416265523226,76202
307,-9.550899637780748,76353
308,-7.3258829138887505,76493
309,-6.342699205043032,76574
310,-19.733124617538824,76646
311,-11.761457597855896,76725
312,-6.255911839087781,76829
313,77.25274377152141,76972
314,-5.725225825336263,77128
315,-7.412933363014609,77270
316,-8.80437293872818,77343
317,-14.904773520926174,77417
318,-9.432473444857283,77492
319,-16.128861089685696,77644
320,-8.638174572675357,77720
321,-5.701947552655127,77860
322,-10.566436461687546,78010
323,76.95490217780248,78085
324,77.52016230987603,78233
325,-7.817384523327054,78302
326,-18.508030141110268,78403
327,-19.62123146664524,78477
328,-5.798650284889413,78546
329,-9.439778615988176,78614
330,-6.568613923345455,78686
331,75.37336080498233,78755
332,-9.013130238454544,78859
333,-11.89553001650786,78964
334,76.33954651051323,79034
335,75.86561814747225,79103
336,-6.170877202831013,79176
337,-5.672878297852502,79251
338,-6.969120073878981,79363
339,-8.049734635360844,79437
340,-6.565835015049487,79512
341,-10.937877569244092,79589
342,-5.975172515024385,79669
343,76.76666442890739,79817
344,-8.998666103861902,79890
345,-13.79754137238068,79960
346,-16.79647899460496,80030
347,-19.51456054675019,80097
348,76.66674838652376,80167
349,-5.434740760912041,80268
350,75.56514686858453,80368
351,72.66532648025185,80438
352,-6.345967238827017,80505
353,-7.926847512028799,80573
354,-8.859117799086581,80642
355,-8.995783427526217,80710
356,-9.374070534560248,80781
357,73.86458779002763,80849
358,-6.830445567607611,80952
359,-6.2353938386594505,81020
360,-5.916127869541826,81089
361,-6.552101872368765,81156
362,74.20106566389902,81224
363,-7.175259569624511,81333
364,76.12915666458063,81490
365,-5.600095735956392,81565
366,-5.486366966509496,81637
367,76.79008291772014,81707
368,-6.637959408100485,81775
369,77.2298823622528,81843
370,-5.690397985345296,81911
371,-5.809324702170354,82010
372,77.0974897625167,82159
373,-7.650122536637546,82258
374,-16.785105721785317,82399
375,-6.05062251595874,82503
376,76.27788323953328,82575
377,-7.561676031449886,82641
378,73.53693606394,82709
379,-8.827064757230152,82776
380,-6.607020928624432,82844
381,-9.484247107749107,82911
382,74.5165956250895,82978
383,-5.964553255615667,83081
384,-18.920298775226616,83151
385,-18.766888150669747,83261
386,76.81822871856569,83334
387,77.2619773327205,83499
388,75.35683010244863,83568
389,-5.857924005479722,83639
390,73.5123450554173,83706
391,-5.693164217422261,83809
392,-5.407495385655974,83910
393,-11.344507045551993,84053
394,75.68858939017716,84121
395,-5.567630278870949,84192
396,-5.381384980918038,84258
397,68.24156976968766,84360
398,-7.200675067200468,84462
399,76.57740813949523,84597
400,-7.874748308581472,84731
401,-8.761303365700279,84872
402,76.36620434638482,85009
403,-5.39748310049322,85079
404,-5.332096015675834,85226
405,-7.619646232057271,85335
406,-5.42627124294831,85471
407,-9.990271952627804,85577
408,-5.654293158223658,85684
409,72.29832738631232,85832
410,-6.007460952432037,85906
411,-6.522860713879572,86050
412,-6.634055610107788,86154
413,-11.11583827991045,86257
414,-6.356519891658992,86396
415,-5.512829635898464,86467
416,-9.525628844415415,86538
417,-5.557113680285714,86647
418,-5.606936562745899,86720
419,76.65457639175244,86790
420,60.98898387700844,86933
421,77.03695720794849,87073
422,-5.304588581093538,87217
423,75.8768186525832,87286
424,-5.117953889752492,87354
425,-6.336603148477224,87456
426,-9.474806663910904,87524
427,74.61221750868273,87627
428,-5.662738476095376,87759
429,-14.46378156260139,87863
430,-5.114197091031038,87970
431,-9.201497841076495,88104
432,-6.305010942016262,88209
433,-8.344223494262488,88280
434,-5.452820377151848,88409
435,76.05703921168283,88509
436,77.1302679116599,88648
437,-6.496704646157857,88749
438,76.8394361297969,88894
439,-8.912944061135104,88964
440,-8.243280325379992,89034
441,-5.610045378311718,89141
442,-6.900126556636415,89212
443,-6.015395614289204,89340
444,76.79712611515103,89443
445,75.72036936008092,89545
446,75.47273073600574,89650
447,-8.59100409961133,89785
448,-11.123869232893258,89891
449,-17.36871826614258,90025
450,86.01825478717451,90127
451,-10.45530414197239,90200
452,-8.829693908124437,90267
453,-7.22120102721574,90336
454,-5.863811524526462,90465
455,-6.981438651745254,90640
456,-8.946436332629153,90934
457,-12.787337166757377,91074
458,-10.670375162329446,91176
459,73.02870659401188,91308
460,89.14810227158338,92007
461,-5.660118004758986,92143
462,-6.047600307854716,92279
463,-8.636042931047673,92415
464,-9.438061741022914,92515
465,-6.94364565385484,92618
466,-5.672844291015003,92721
467,-22.601571087564043,92823
468,-5.570493372771832,92968
469,-7.196675495226585,93074
470,-8.980950369941487,93177
471,-5.910943484214994,93245
472,-13.407871242032488,93388
473,-10.428958056612815,93527
474,71.79942969021415,93627
475,-7.335602249799274,93696
476,91.8215389604662,93766
477,-8.391527145163488,93865
478,68.02589927858065,94008
479,73.01989681225896,94079
480,-6.6684273873096,94213
481,64.8791401605884,94358
482,-5.7948512291907335,94425
483,-7.783469695492621,94534
484,69.65469499860532,94676
485,-8.689724630841942,94824
486,-7.560318818646674,94937
487,-15.498217783339724,95073
488,-9.72596302218512,95211
